assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,hextechdragon_team100,airdragon_team200,riftherald_team200,baron_team200,inhibs_lost_team100,chemtechdragon_team200,waterdragon_team200
6.0,3.0,4.0,1.0,4.0,0.0,3.0,2.0,6.0,4.0,399.0,624.0,521.0,415.0,1129.0,649.0,1604.0,718.0,551.0,705.0,6.0,1.0,2.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,0.0,4.0,0.0,2.0,1568,1637215838012,4107654066,CLASSIC,teambuilder-match-4107654066,1637214269784,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,2.0,0.0,79.0,5.0,0.0,3.0,7.0,4.0,2.0,0.0,2.0,0.0,10.0,3.0,4.0,1.0,10.0,8.0,11.0,10.0,8.0,8.0,10.0,11.0,10.0,9.0,733.0,2680.0,7069.0,6171.0,187.0,5838.0,5500.0,1273.0,576.0,108.0,NA1_4107654066,87.0,2.0,30.0,72.0,102.0,4.0,99.0,13.0,101.0,107.0,8238.0,971.0,444.0,1105.0,3104.0,494.0,3075.0,5988.0,7083.0,6669.0,400,1.0,145811.0,84799.0,204051.0,164741.0,16618.0,88486.0,17307.0,134646.0,60453.0,33298.0,900253.0,10971.0,3652.0,8381.0,7734.0,3291.0,6630.0,8575.0,7810.0,8141.0,7076.0,6582.0,4949.0,8530.0,5585.0,5129.0,3874.0,5794.0,8493.0,6191.0,6955.0,11.0,0.0,1999.0,0.0,867.0,458.0,0.0,298.0,0.0,548.0,482.0,299.0,11.0,12.0,2.0,9.0,8.0,196.0,6.0,6.0,11.0,5.0,0.0,200.0,6643.0,4691.0,8362.0,6539.0,4642.0,4117.0,7277.0,7590.0,7002.0,5608.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,,1.0,3.0,,
4.0,5.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,3.0,49.0,576.0,745.0,376.0,370.0,425.0,1764.0,659.0,1815.0,505.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,1913,1637212780168,4107624105,CLASSIC,teambuilder-match-4107624105,1637210866182,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,4.0,73.0,0.0,4.0,2.0,4.0,2.0,6.0,2.0,4.0,0.0,0.0,6.0,2.0,0.0,10.0,8.0,11.0,8.0,9.0,10.0,11.0,8.0,12.0,8.0,487.0,2855.0,0.0,2454.0,1751.0,2320.0,5113.0,83.0,305.0,128.0,NA1_4107624105,76.0,26.0,23.0,20.0,99.0,80.0,130.0,4.0,122.0,93.0,4016.0,601.0,6401.0,631.0,4354.0,610.0,2492.0,1500.0,9946.0,3785.0,440,0.0,47034.0,92013.0,198970.0,17044.0,0.0,45503.0,194213.0,155356.0,64567.0,18594.0,900313.0,5451.0,3457.0,6756.0,3591.0,6648.0,3391.0,7918.0,1900.0,10865.0,3914.0,5124.0,4176.0,6605.0,4126.0,6695.0,4375.0,6874.0,4749.0,9035.0,5030.0,9.0,5.0,947.0,0.0,355.0,505.0,542.0,461.0,312.0,316.0,613.0,0.0,10.0,30.0,13.0,19.0,17.0,40.0,11.0,1.0,3.0,9.0,0.0,200.0,6997.0,4200.0,7848.0,4865.0,5622.0,6765.0,8395.0,4795.0,8595.0,4443.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1.0,2.0,1.0,,1.0
5.0,3.0,0.0,3.0,2.0,1.0,10.0,2.0,7.0,0.0,1012.0,1664.0,936.0,98.0,104.0,52.0,176.0,362.0,464.0,1604.0,5.0,5.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,0.0,0.0,1525,1637208146738,4107541180,CLASSIC,teambuilder-match-4107541180,1637206620910,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,92.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,2.0,5.0,3.0,10.0,1.0,5.0,0.0,3.0,0.0,3.0,6.0,10.0,9.0,11.0,11.0,10.0,8.0,11.0,10.0,9.0,10.0,780.0,0.0,3510.0,4907.0,2831.0,2227.0,994.0,416.0,2336.0,0.0,NA1_4107541180,85.0,22.0,14.0,87.0,108.0,2.0,105.0,9.0,72.0,108.0,3595.0,4267.0,1537.0,1113.0,7720.0,1174.0,6352.0,4468.0,143.0,9082.0,440,2.0,211590.0,61019.0,188368.0,337730.0,25392.0,110836.0,218936.0,188205.0,17644.0,19075.0,900235.0,4376.0,4856.0,6844.0,6020.0,11268.0,3930.0,7346.0,5117.0,2633.0,9642.0,4917.0,6964.0,7021.0,5948.0,7724.0,4812.0,5826.0,5762.0,3819.0,6344.0,1.0,11.0,0.0,589.0,1796.0,0.0,715.0,528.0,0.0,232.0,154.0,560.0,10.0,6.0,2.0,7.0,8.0,18.0,8.0,9.0,6.0,6.0,0.0,100.0,6910.0,5523.0,7543.0,7342.0,6455.0,4438.0,7797.0,6669.0,5634.0,6521.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,,
1.0,6.0,3.0,3.0,2.0,6.0,0.0,4.0,2.0,3.0,188.0,1204.0,2733.0,1736.0,387.0,197.0,383.0,500.0,922.0,1593.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,2707,1637188552068,4107148229,CLASSIC,teambuilder-match-4107148229,1637185844563,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,60.0,0.0,0.0,4.0,0.0,56.0,0.0,0.0,3.0,3.0,3.0,1.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,8.0,7.0,9.0,11.0,7.0,10.0,7.0,8.0,10.0,10.0,4390.0,900.0,545.0,6473.0,2295.0,5036.0,1424.0,1250.0,5733.0,8.0,NA1_4107148229,88.0,82.0,11.0,113.0,16.0,79.0,21.0,2.0,65.0,87.0,1748.0,6341.0,4537.0,1815.0,867.0,1819.0,769.0,1925.0,2212.0,4115.0,440,2.0,15392.0,56835.0,211539.0,314667.0,49873.0,55823.0,24544.0,134974.0,209768.0,110941.0,900274.0,6422.0,7498.0,5567.0,8289.0,3742.0,6856.0,2600.0,3351.0,8613.0,4420.0,5063.0,5429.0,6323.0,6366.0,3637.0,6647.0,3233.0,4025.0,4807.0,5288.0,3.0,11.0,284.0,255.0,484.0,0.0,580.0,0.0,406.0,176.0,668.0,296.0,16.0,20.0,0.0,5.0,49.0,4.0,32.0,5.0,119.0,11.0,2.0,100.0,4605.0,3929.0,5429.0,8138.0,3792.0,6678.0,3714.0,4688.0,6659.0,6217.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,,1.0
2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,357.0,235.0,98.0,2162.0,655.0,552.0,1178.0,547.0,851.0,786.0,4.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1800,1637185566528,4107134164,CLASSIC,teambuilder-match-4107134164,1637183765513,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,4.0,0.0,84.0,4.0,0.0,6.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,10.0,7.0,9.0,1.0,9.0,10.0,10.0,11.0,9.0,9.0,2311.0,1660.0,277.0,0.0,515.0,5730.0,0.0,2948.0,146.0,446.0,NA1_4107134164,74.0,19.0,17.0,0.0,74.0,66.0,90.0,21.0,90.0,102.0,7608.0,542.0,3427.0,0.0,3227.0,362.0,3229.0,1030.0,1790.0,4488.0,440,1.0,35369.0,14928.0,96609.0,0.0,110219.0,17340.0,8192.0,609337.0,38054.0,156913.0,900255.0,10178.0,2631.0,3841.0,0.0,3743.0,6497.0,3309.0,4281.0,2213.0,4940.0,6257.0,3284.0,5048.0,2162.0,4475.0,4702.0,5428.0,6222.0,4626.0,5551.0,11.0,1.0,258.0,428.0,136.0,0.0,0.0,404.0,80.0,302.0,276.0,5.0,3.0,32.0,3.0,0.0,9.0,2.0,9.0,2.0,4.0,9.0,1.0,200.0,6864.0,3634.0,5072.0,0.0,5581.0,6478.0,6499.0,7481.0,6102.0,5487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,3.0,1.0,
7.0,4.0,6.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0,696.0,337.0,682.0,20.0,393.0,441.0,225.0,824.0,613.0,343.0,3.0,6.0,4.0,2.0,4.0,5.0,4.0,0.0,10.0,6.0,3.0,0.0,0.0,0.0,1598,1637366890245,4109622898,CLASSIC,teambuilder-match-4109622898,1637365291709,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,81.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,4.0,11.0,8.0,2.0,0.0,0.0,5.0,3.0,9.0,1.0,10.0,8.0,10.0,12.0,10.0,8.0,10.0,10.0,10.0,8.0,2855.0,238.0,4242.0,170.0,380.0,2410.0,353.0,4013.0,1910.0,677.0,NA1_4109622898,69.0,24.0,8.0,114.0,118.0,24.0,130.0,5.0,120.0,83.0,841.0,2223.0,662.0,13918.0,7521.0,298.0,4738.0,142.0,6235.0,8095.0,420,1.0,24773.0,108527.0,115647.0,74290.0,9482.0,97820.0,46709.0,126806.0,28806.0,52125.0,900330.0,3697.0,2784.0,5369.0,14489.0,8436.0,3047.0,5092.0,4514.0,8145.0,8773.0,4546.0,4682.0,5957.0,8700.0,8768.0,4236.0,6925.0,7339.0,5608.0,6943.0,4.0,9.0,0.0,322.0,464.0,400.0,534.0,338.0,0.0,358.0,0.0,0.0,7.0,26.0,2.0,5.0,6.0,28.0,6.0,6.0,7.0,29.0,0.0,100.0,6531.0,4313.0,6759.0,8721.0,7025.0,4612.0,7259.0,6648.0,6679.0,5016.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,,,,
5.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,46.0,26.0,-67.0,371.0,387.0,30.0,1492.0,760.0,946.0,2361.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1696,1637364328556,4109557589,CLASSIC,teambuilder-match-4109557589,1637362632470,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,84.0,4.0,0.0,4.0,4.0,79.0,0.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,10.0,8.0,10.0,10.0,9.0,8.0,10.0,10.0,11.0,9.0,6514.0,3252.0,269.0,4671.0,0.0,0.0,1219.0,778.0,4316.0,294.0,NA1_4109557589,85.0,6.0,18.0,96.0,114.0,24.0,114.0,21.0,101.0,95.0,491.0,816.0,6549.0,1102.0,2344.0,1431.0,3868.0,4649.0,267.0,5028.0,420,1.0,92458.0,149726.0,242577.0,48365.0,8553.0,60878.0,20742.0,308190.0,51819.0,46488.0,900290.0,7006.0,4316.0,7286.0,6136.0,2731.0,2114.0,5468.0,5797.0,4951.0,5633.0,4846.0,4351.0,6608.0,5596.0,4937.0,4580.0,6267.0,5060.0,5646.0,5951.0,3.0,10.0,0.0,248.0,467.0,362.0,387.0,682.0,380.0,369.0,368.0,310.0,11.0,35.0,3.0,9.0,8.0,62.0,5.0,5.0,7.0,11.0,0.0,100.0,6430.0,4614.0,6640.0,6560.0,5668.0,4492.0,7161.0,6690.0,7516.0,5628.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,1.0,,,,
6.0,2.0,2.0,6.0,3.0,2.0,6.0,1.0,2.0,2.0,1243.0,267.0,155.0,380.0,212.0,585.0,1074.0,1970.0,206.0,1011.0,7.0,5.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,1882,1637361968058,4109562913,CLASSIC,teambuilder-match-4109562913,1637360085383,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.0,4.0,0.0,0.0,88.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,7.0,0.0,4.0,2.0,2.0,0.0,9.0,7.0,10.0,10.0,9.0,7.0,11.0,10.0,9.0,9.0,859.0,2563.0,319.0,7783.0,181.0,965.0,2912.0,3518.0,0.0,0.0,NA1_4109562913,64.0,19.0,24.0,122.0,109.0,19.0,103.0,23.0,85.0,108.0,2525.0,166.0,4497.0,712.0,7415.0,1269.0,3412.0,195.0,2819.0,5083.0,420,1.0,40294.0,32544.0,146135.0,49905.0,10449.0,46079.0,32601.0,162101.0,61844.0,63340.0,900258.0,3542.0,3097.0,5188.0,8495.0,7597.0,2442.0,9249.0,5559.0,4054.0,5131.0,4893.0,3523.0,7380.0,5865.0,5887.0,4010.0,6649.0,7020.0,4546.0,5436.0,2.0,7.0,157.0,368.0,370.0,0.0,0.0,208.0,2925.0,1846.0,1235.0,48.0,17.0,30.0,4.0,11.0,11.0,43.0,11.0,3.0,7.0,8.0,1.0,100.0,5312.0,3401.0,6818.0,7041.0,5368.0,3650.0,7432.0,6658.0,5519.0,6044.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,,1.0,,,
5.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1914.0,836.0,281.0,2941.0,129.0,907.0,345.0,279.0,711.0,984.0,1.0,0.0,1.0,0.0,4.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,1532,1637296909213,4108888997,CLASSIC,teambuilder-match-4108888997,1637295377062,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,64.0,32.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,2.0,11.0,8.0,9.0,12.0,8.0,7.0,8.0,11.0,9.0,9.0,1664.0,1171.0,3275.0,313.0,347.0,1626.0,91.0,85.0,181.0,306.0,NA1_4108888997,130.0,23.0,1.0,148.0,90.0,5.0,53.0,39.0,102.0,121.0,3133.0,1054.0,626.0,4077.0,4371.0,500.0,5356.0,2504.0,648.0,5106.0,420,1.0,106266.0,30186.0,195848.0,187122.0,23753.0,11166.0,41259.0,146922.0,15655.0,8521.0,900275.0,4797.0,2376.0,4135.0,4941.0,4719.0,2379.0,5937.0,2680.0,829.0,5413.0,8314.0,4166.0,4971.0,7521.0,5129.0,3532.0,4470.0,5964.0,4341.0,6684.0,1.0,11.0,0.0,149.0,233.0,550.0,0.0,252.0,490.0,90.0,0.0,0.0,7.0,27.0,4.0,9.0,9.0,20.0,12.0,9.0,4.0,4.0,0.0,100.0,8265.0,4098.0,5196.0,9283.0,4743.0,3690.0,4937.0,7308.0,5235.0,5739.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,,,,,
1.0,4.0,4.0,1.0,1.0,0.0,3.0,3.0,7.0,3.0,386.0,370.0,96.0,263.0,682.0,422.0,225.0,531.0,970.0,962.0,2.0,7.0,4.0,5.0,6.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,1.0,0.0,2074,1637290006264,4108535799,CLASSIC,teambuilder-match-4108535799,1637287931343,MATCHED_GAME,11.23.409.111,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,64.0,0.0,0.0,92.0,0.0,6.0,3.0,8.0,0.0,2.0,6.0,0.0,8.0,4.0,1.0,2.0,9.0,7.0,9.0,11.0,9.0,9.0,11.0,10.0,10.0,8.0,8524.0,0.0,161.0,3131.0,0.0,0.0,6131.0,494.0,0.0,3922.0,NA1_4108535799,16.0,44.0,83.0,109.0,51.0,10.0,104.0,103.0,14.0,26.0,933.0,2780.0,6721.0,8255.0,3306.0,5241.0,4306.0,9472.0,5458.0,646.0,430,0.0,16785.0,2840.0,30405.0,80892.0,68915.0,178969.0,360298.0,85646.0,136056.0,91498.0,900277.0,10227.0,3123.0,7574.0,11591.0,4206.0,5537.0,10437.0,10186.0,6562.0,5275.0,6336.0,4095.0,5696.0,7778.0,3082.0,5297.0,7575.0,7936.0,6520.0,4937.0,9.0,5.0,769.0,342.0,690.0,204.0,899.0,296.0,0.0,220.0,1104.0,707.0,19.0,6.0,5.0,8.0,1.0,10.0,24.0,7.0,1.0,28.0,0.0,200.0,5665.0,3638.0,5151.0,7678.0,5387.0,5579.0,8200.0,7213.0,7249.0,4285.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,2.0,,
2.0,3.0,1.0,2.0,2.0,2.0,7.0,1.0,0.0,0.0,697.0,385.0,558.0,261.0,1153.0,944.0,964.0,1341.0,576.0,581.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,1.0,1.0,0.0,2036,1637195977316,4107264403,CLASSIC,teambuilder-match-4107264403,1637193940325,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,10.0,7.0,10.0,10.0,10.0,9.0,12.0,10.0,10.0,8.0,0.0,1043.0,327.0,5030.0,441.0,803.0,1408.0,77.0,1613.0,1788.0,NA1_4107264403,104.0,10.0,6.0,113.0,114.0,29.0,146.0,7.0,118.0,73.0,3673.0,341.0,1685.0,509.0,10669.0,1005.0,8480.0,1432.0,223.0,1844.0,420,2.0,46637.0,8853.0,332008.0,283936.0,16521.0,94968.0,46108.0,115035.0,15130.0,81568.0,900283.0,3823.0,1679.0,2161.0,5718.0,11571.0,2204.0,9888.0,1714.0,2786.0,4583.0,4247.0,3385.0,5798.0,5471.0,8413.0,4789.0,7914.0,5316.0,5766.0,3606.0,5.0,6.0,150.0,294.0,149.0,177.0,461.0,394.0,0.0,205.0,949.0,950.0,10.0,36.0,8.0,8.0,10.0,38.0,15.0,5.0,9.0,13.0,1.0,100.0,6285.0,3587.0,6235.0,7015.0,6445.0,5165.0,9400.0,6241.0,6552.0,4400.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,,
7.0,1.0,4.0,1.0,2.0,0.0,4.0,2.0,7.0,2.0,1098.0,177.0,1187.0,149.0,2133.0,79.0,73.0,264.0,207.0,1226.0,2.0,2.0,4.0,6.0,2.0,6.0,5.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1719,1637342810780,4109344058,CLASSIC,teambuilder-match-4109344058,1637341090792,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,92.0,4.0,1.0,0.0,0.0,76.0,0.0,4.0,3.0,5.0,3.0,3.0,0.0,7.0,0.0,6.0,1.0,3.0,3.0,11.0,8.0,10.0,9.0,10.0,7.0,12.0,10.0,10.0,9.0,5722.0,4638.0,0.0,481.0,5476.0,1678.0,0.0,6172.0,0.0,213.0,NA1_4109344058,94.0,42.0,36.0,70.0,119.0,21.0,121.0,6.0,117.0,92.0,2725.0,1403.0,9739.0,7580.0,984.0,1296.0,12513.0,442.0,4971.0,5881.0,420,1.0,277156.0,98519.0,255026.0,152918.0,122174.0,27679.0,159864.0,85997.0,13374.0,15458.0,900250.0,8716.0,6513.0,10187.0,8061.0,6461.0,3397.0,14357.0,6850.0,4971.0,6094.0,5263.0,5602.0,7262.0,5334.0,7758.0,3453.0,9763.0,6304.0,5637.0,6381.0,6.0,10.0,267.0,471.0,447.0,0.0,0.0,422.0,1844.0,236.0,0.0,0.0,7.0,17.0,9.0,11.0,6.0,26.0,8.0,6.0,5.0,9.0,1.0,100.0,7300.0,4837.0,7296.0,5646.0,6946.0,3922.0,9122.0,6327.0,6838.0,5879.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,,
7.0,4.0,2.0,4.0,3.0,2.0,7.0,2.0,4.0,5.0,835.0,662.0,3049.0,1465.0,567.0,769.0,397.0,1158.0,275.0,334.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,7.0,4.0,3.0,3.0,1.0,0.0,1.0,1849,1637340110602,4109360532,CLASSIC,teambuilder-match-4109360532,1637338260582,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,92.0,8.0,4.0,0.0,1.0,56.0,0.0,0.0,3.0,10.0,3.0,2.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,11.0,8.0,11.0,11.0,9.0,8.0,10.0,9.0,10.0,9.0,9303.0,3154.0,503.0,216.0,923.0,1902.0,3661.0,4934.0,970.0,499.0,NA1_4109360532,115.0,16.0,19.0,114.0,86.0,22.0,101.0,5.0,123.0,106.0,1123.0,785.0,10040.0,6112.0,5483.0,527.0,1734.0,822.0,7696.0,7975.0,420,2.0,46605.0,58435.0,222481.0,161680.0,3369.0,81359.0,23680.0,186113.0,6407.0,54699.0,900280.0,11118.0,4246.0,10962.0,6720.0,6407.0,2647.0,5396.0,6083.0,8667.0,8474.0,6070.0,4022.0,9999.0,6600.0,4917.0,3819.0,4797.0,6348.0,5965.0,6184.0,1.0,10.0,692.0,306.0,418.0,392.0,0.0,218.0,0.0,326.0,0.0,0.0,3.0,32.0,1.0,11.0,8.0,40.0,63.0,4.0,37.0,8.0,0.0,100.0,7551.0,5014.0,8051.0,7945.0,5149.0,4204.0,6259.0,5172.0,7168.0,5081.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,,,,,,
3.0,4.0,1.0,1.0,0.0,4.0,3.0,2.0,2.0,1.0,1069.0,760.0,152.0,355.0,184.0,400.0,43.0,1239.0,1615.0,835.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,2356,1637337808758,4109287679,CLASSIC,teambuilder-match-4109287679,1637335452390,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,80.0,16.0,4.0,5.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,2.0,2.0,1.0,11.0,8.0,9.0,9.0,8.0,9.0,10.0,10.0,12.0,9.0,3688.0,3216.0,416.0,3995.0,51.0,385.0,4699.0,723.0,266.0,1181.0,NA1_4109287679,100.0,5.0,28.0,109.0,118.0,26.0,98.0,8.0,132.0,121.0,8579.0,698.0,3443.0,792.0,5275.0,6807.0,1016.0,7322.0,5328.0,5011.0,420,0.0,30386.0,65988.0,76473.0,280573.0,17444.0,23384.0,4163.0,217370.0,76635.0,0.0,900263.0,12268.0,3915.0,4027.0,5023.0,5419.0,7192.0,5716.0,8419.0,5859.0,6193.0,6319.0,3735.0,5297.0,4530.0,6334.0,6075.0,5068.0,7014.0,6585.0,5435.0,7.0,7.0,0.0,0.0,168.0,235.0,91.0,0.0,0.0,373.0,264.0,0.0,8.0,41.0,3.0,11.0,13.0,31.0,83.0,2.0,15.0,9.0,0.0,200.0,8151.0,4689.0,6052.0,5946.0,4895.0,5872.0,6994.0,6250.0,9121.0,5764.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,1.0,2.0,1.0,,1.0
