killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,deathsplayer_10,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,assistsplayer_10,dragon_team100,riftherald_team100,winningTeam,ward_player_0,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,inhibs_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_8,deathsplayer_1,dragon_team200,inhibs_lost_team100,killsplayer_10,riftherald_team200,riftherald_team300,baron_team200,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,4.0,1.0,7.0,0.0,1.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,0.0,10.0,4.0,0.0,2.0,1.0,2.0,2.0,100.0,0.0,8.0,3.0,8.0,12.0,23.0,5.0,3.0,7.0,6.0,32.0,2.0,9.0,2.0,1731.0,0.0,10195.0,530.0,10725.0,0.0,0.0,12.0,129.0,155018.0,6871.0,9437.0,896.0,450.0,4408.0,609.0,5468.0,0.0,98.0,12.0,19.0,294028.0,8111.0,8911.0,479.0,5667.0,1451.0,322.0,7441.0,0.0,12.0,12.0,168.0,511029.0,7579.0,9831.0,1393.0,438.0,8523.0,733.0,9696.0,0.0,15.0,12.0,196.0,51263.0,11037.0,9218.0,908.0,1236.0,281.0,0.0,1517.0,30.0,0.0,9.0,2.0,89541.0,5033.0,5607.0,493.0,6465.0,1175.0,0.0,7641.0,0.0,0.0,13.0,162.0,41803.0,7493.0,10444.0,197.0,0.0,4489.0,3405.0,7895.0,0.0,124.0,13.0,22.0,134366.0,8547.0,10412.0,115.0,3086.0,930.0,0.0,4016.0,0.0,0.0,11.0,142.0,215936.0,6540.0,8193.0,653.0,0.0,5251.0,0.0,5251.0,0.0,0.0,12.0,153.0,11962.0,6148.0,8711.0,210.0,4443.0,680.0,430.0,5554.0,30.0,0.0,9.0,12.0,51372.0,5415.0,5285.0,1200347.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,11,14,30,30,125,124,14,11,57,58,7791,13994,514,491,24858,12525,1100879,455439,34847,30357,38631,34143,2194,3835,54,53,21,8,43004,43045
1.0,6.0,1.0,1.0,2.0,7.0,0.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,1.0,4.0,1.0,8.0,2.0,7.0,0.0,0.0,200.0,9.0,9.0,2.0,8.0,11.0,28.0,9.0,4.0,9.0,8.0,21.0,8.0,2.0,0.0,971.0,0.0,3827.0,492.0,4319.0,0.0,0.0,11.0,109.0,34087.0,5736.0,7998.0,782.0,1483.0,8744.0,1020.0,11249.0,0.0,114.0,12.0,17.0,171024.0,8932.0,8656.0,471.0,5651.0,1144.0,152.0,6947.0,0.0,0.0,12.0,145.0,97503.0,7386.0,9200.0,555.0,1656.0,4548.0,0.0,6205.0,0.0,2.0,11.0,158.0,0.0,7005.0,8093.0,114.0,5171.0,1030.0,462.0,6663.0,30.0,0.0,9.0,14.0,83083.0,5163.0,5112.0,126.0,515.0,9049.0,2183.0,11749.0,0.0,4.0,13.0,152.0,232579.0,9876.0,10468.0,217.0,3239.0,291.0,576.0,4107.0,0.0,114.0,11.0,4.0,272182.0,6957.0,8089.0,77.0,9055.0,675.0,397.0,10127.0,0.0,4.0,12.0,162.0,428235.0,8777.0,9614.0,186.0,1212.0,9407.0,336.0,10956.0,0.0,24.0,12.0,149.0,31011.0,8476.0,9227.0,170.0,3064.0,731.0,597.0,4393.0,30.0,0.0,8.0,19.0,40720.0,5080.0,4798.0,1200299.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,17,11,30,30,116,146,11,17,55,56,13961,17085,443,486,19293,20153,385697,1004727,35383,41332,34222,39166,2126,4089,58,51,17,21,39059,42196
7.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,6.0,4.0,3.0,4.0,1.0,11.0,6.0,3.0,7.0,1.0,4.0,6.0,4.0,3.0,1.0,100.0,0.0,11.0,4.0,9.0,7.0,18.0,10.0,2.0,4.0,6.0,13.0,0.0,5.0,0.0,1409.0,0.0,6670.0,1974.0,8644.0,0.0,4.0,13.0,156.0,95777.0,9742.0,10591.0,205.0,8120.0,1403.0,958.0,10483.0,0.0,102.0,11.0,10.0,288680.0,7980.0,8137.0,1849.0,218.0,8905.0,128.0,9251.0,0.0,15.0,13.0,158.0,147361.0,8899.0,11234.0,1195.0,383.0,12701.0,832.0,13917.0,0.0,8.0,11.0,164.0,29065.0,8180.0,8191.0,589.0,3099.0,713.0,832.0,4645.0,30.0,0.0,10.0,15.0,42853.0,6063.0,6909.0,1124.0,4834.0,997.0,0.0,5831.0,0.0,0.0,12.0,135.0,283023.0,6529.0,8858.0,1301.0,498.0,7425.0,474.0,8398.0,0.0,81.0,10.0,15.0,312271.0,6576.0,7070.0,216.0,7328.0,652.0,488.0,8468.0,0.0,0.0,11.0,131.0,132720.0,6411.0,8062.0,1339.0,501.0,5921.0,351.0,6774.0,0.0,8.0,10.0,127.0,35044.0,7214.0,6824.0,1657.0,5630.0,1047.0,335.0,7014.0,30.0,0.0,10.0,19.0,112035.0,5832.0,6232.0,1200355.0,CLASSIC,MATCHED_GAME,11.22.406.3587,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11,21,30,30,129,89,21,11,58,53,11820,18791,503,427,30392,16042,603736,875093,46940,36485,40864,32562,4724,1648,49,35,28,19,45062,37046
3.0,4.0,9.0,2.0,0.0,6.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,2.0,3.0,5.0,4.0,5.0,7.0,3.0,8.0,11.0,3.0,3.0,2.0,3.0,1.0,0.0,100.0,0.0,0.0,1.0,10.0,42.0,13.0,5.0,41.0,6.0,7.0,21.0,3.0,3.0,0.0,242.0,0.0,8197.0,738.0,8935.0,0.0,4.0,12.0,117.0,46674.0,7492.0,9289.0,209.0,8394.0,1379.0,493.0,10267.0,0.0,102.0,11.0,8.0,348874.0,7275.0,8255.0,1586.0,1079.0,7938.0,464.0,9481.0,0.0,10.0,14.0,218.0,123949.0,11436.0,12217.0,558.0,102.0,7040.0,155.0,7298.0,0.0,2.0,11.0,139.0,54136.0,7058.0,7480.0,267.0,2460.0,650.0,0.0,3111.0,30.0,0.0,10.0,7.0,99308.0,5167.0,6725.0,112.0,1344.0,11182.0,4521.0,17048.0,0.0,0.0,12.0,136.0,121343.0,8602.0,9847.0,214.0,6099.0,349.0,125.0,6573.0,0.0,123.0,12.0,21.0,138642.0,8559.0,9562.0,1266.0,5112.0,230.0,342.0,5685.0,0.0,0.0,12.0,163.0,129755.0,6596.0,8954.0,865.0,689.0,4651.0,218.0,5559.0,0.0,0.0,10.0,158.0,26224.0,7355.0,6924.0,227.0,6249.0,619.0,0.0,6869.0,30.0,0.0,9.0,24.0,151829.0,4997.0,5722.0,1200399.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11,18,30,30,118,123,18,11,58,55,12035,19493,489,502,25204,17031,672941,567793,39092,41734,38428,36109,1850,5206,66,80,34,11,43966,41009
6.0,5.0,0.0,4.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,100.0,0.0,8.0,1.0,12.0,13.0,43.0,14.0,5.0,3.0,3.0,29.0,1.0,9.0,1.0,908.0,2463.0,8502.0,520.0,11486.0,0.0,8.0,13.0,129.0,68565.0,8816.0,10760.0,419.0,0.0,5400.0,1649.0,7049.0,0.0,98.0,11.0,19.0,234254.0,8019.0,7818.0,177.0,4081.0,1518.0,0.0,5599.0,0.0,0.0,12.0,130.0,159822.0,6097.0,8840.0,517.0,2236.0,5394.0,0.0,7630.0,0.0,4.0,11.0,170.0,13215.0,8567.0,7537.0,450.0,2641.0,886.0,0.0,3528.0,30.0,0.0,10.0,9.0,17272.0,4549.0,6682.0,315.0,0.0,5827.0,72.0,5899.0,0.0,6.0,12.0,112.0,151754.0,6415.0,8724.0,779.0,4115.0,903.0,472.0,5490.0,0.0,126.0,11.0,14.0,410273.0,7104.0,8333.0,304.0,95.0,3558.0,0.0,3654.0,0.0,4.0,10.0,162.0,14398.0,7104.0,7259.0,1277.0,86.0,6076.0,662.0,6825.0,0.0,0.0,12.0,155.0,40526.0,7077.0,9103.0,43.0,2147.0,656.0,360.0,3164.0,30.0,0.0,9.0,30.0,208959.0,4943.0,5787.0,1200287.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10,15,30,30,110,136,15,10,57,54,11421,6443,457,473,21700,17020,493128,825910,35292,25032,36048,32643,2169,1566,77,54,20,9,41637,39206
1.0,8.0,1.0,4.0,1.0,1.0,5.0,0.0,1.0,3.0,3.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,6.0,10.0,2.0,0.0,4.0,4.0,4.0,1.0,200.0,0.0,10.0,9.0,15.0,11.0,25.0,9.0,5.0,8.0,28.0,39.0,10.0,4.0,0.0,1984.0,562.0,6017.0,0.0,6579.0,0.0,8.0,13.0,160.0,13279.0,7334.0,9975.0,884.0,364.0,7016.0,564.0,7945.0,0.0,114.0,12.0,24.0,222471.0,8749.0,8863.0,351.0,4749.0,554.0,0.0,5304.0,0.0,0.0,11.0,149.0,364538.0,6636.0,8432.0,1254.0,606.0,7384.0,517.0,8509.0,0.0,16.0,12.0,169.0,122885.0,9254.0,8958.0,596.0,3433.0,910.0,512.0,4856.0,30.0,0.0,9.0,8.0,80644.0,6046.0,6071.0,968.0,902.0,5513.0,602.0,7018.0,0.0,0.0,11.0,125.0,219314.0,7143.0,8056.0,1147.0,264.0,5658.0,1000.0,6923.0,0.0,119.0,12.0,29.0,342430.0,8337.0,9234.0,233.0,1667.0,244.0,490.0,2402.0,0.0,0.0,12.0,126.0,18793.0,5638.0,8598.0,504.0,448.0,3510.0,0.0,3959.0,0.0,0.0,11.0,122.0,88658.0,6604.0,7767.0,1621.0,0.0,6280.0,0.0,6280.0,30.0,0.0,10.0,10.0,80667.0,6221.0,6457.0,1200330.0,CLASSIC,MATCHED_GAME,11.21.403.3002,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,10,15,30,30,138,119,15,10,57,56,9714,3281,510,412,21881,21205,803817,749862,33193,26582,38019,33943,1593,2092,70,89,20,12,42299,40112
3.0,4.0,7.0,3.0,6.0,2.0,13.0,5.0,1.0,2.0,9.0,3.0,8.0,4.0,3.0,7.0,3.0,6.0,2.0,10.0,7.0,5.0,7.0,5.0,8.0,11.0,13.0,4.0,0.0,100.0,62.0,8.0,3.0,5.0,8.0,38.0,8.0,11.0,7.0,12.0,96.0,3.0,6.0,1.0,1327.0,0.0,7338.0,230.0,7568.0,0.0,4.0,12.0,144.0,48258.0,8002.0,9316.0,67.0,342.0,7167.0,338.0,7847.0,0.0,75.0,11.0,37.0,330201.0,8467.0,8128.0,92.0,17332.0,430.0,0.0,17763.0,0.0,0.0,11.0,128.0,170142.0,8957.0,7360.0,1531.0,9450.0,1058.0,719.0,11228.0,0.0,8.0,12.0,154.0,70523.0,7471.0,9253.0,277.0,0.0,4676.0,768.0,5444.0,30.0,0.0,10.0,30.0,74850.0,6972.0,6203.0,124.0,4646.0,12291.0,0.0,16937.0,0.0,4.0,12.0,122.0,459859.0,6849.0,9301.0,55.0,1888.0,15905.0,447.0,18240.0,0.0,99.0,12.0,14.0,323132.0,11545.0,9135.0,1389.0,392.0,12689.0,0.0,13081.0,0.0,0.0,12.0,129.0,125129.0,7514.0,8676.0,532.0,10436.0,545.0,0.0,10982.0,0.0,4.0,11.0,120.0,167901.0,7857.0,8303.0,41.0,3376.0,1820.0,300.0,5497.0,30.0,0.0,9.0,19.0,94231.0,6791.0,5697.0,1200381.0,CLASSIC,MATCHED_GAME,11.19.398.9466,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,24,23,30,30,87,107,23,24,56,56,27124,20738,493,404,20669,43250,693974,1170252,49850,64737,39869,40556,2055,747,62,134,31,42,40260,41112
4.0,6.0,5.0,0.0,0.0,6.0,6.0,6.0,5.0,5.0,8.0,3.0,5.0,4.0,0.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,9.0,3.0,8.0,0.0,0.0,200.0,0.0,7.0,1.0,6.0,9.0,16.0,5.0,5.0,7.0,9.0,18.0,5.0,0.0,0.0,86.0,9733.0,3317.0,670.0,13720.0,0.0,0.0,13.0,142.0,402201.0,8121.0,10043.0,447.0,8793.0,1314.0,796.0,10904.0,0.0,99.0,12.0,36.0,331427.0,8597.0,9035.0,589.0,9960.0,718.0,0.0,10679.0,0.0,4.0,12.0,115.0,85125.0,7079.0,9249.0,441.0,220.0,3723.0,0.0,3944.0,0.0,4.0,10.0,133.0,68237.0,5876.0,7068.0,308.0,2954.0,550.0,376.0,3880.0,30.0,0.0,8.0,41.0,141436.0,4348.0,4955.0,76.0,801.0,10505.0,4070.0,15377.0,0.0,0.0,13.0,104.0,156836.0,8476.0,10717.0,1059.0,9578.0,557.0,409.0,10545.0,0.0,112.0,13.0,29.0,532065.0,8834.0,10368.0,68.0,8466.0,2159.0,0.0,10625.0,0.0,8.0,12.0,101.0,26786.0,7723.0,9134.0,3413.0,194.0,6359.0,452.0,7007.0,0.0,23.0,12.0,170.0,58332.0,10102.0,9129.0,354.0,4064.0,486.0,416.0,4968.0,30.0,0.0,10.0,7.0,34060.0,6204.0,6756.0,1200397.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,5.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,26,15,30,30,107,143,15,26,55,60,31660,23103,467,411,9622,20066,1028426,808079,43127,48522,34021,41339,1842,5347,39,44,9,29,40350,46104
5.0,6.0,3.0,2.0,2.0,1.0,4.0,2.0,5.0,0.0,6.0,4.0,3.0,0.0,6.0,2.0,5.0,5.0,4.0,3.0,5.0,6.0,5.0,2.0,3.0,3.0,6.0,3.0,2.0,100.0,0.0,11.0,2.0,15.0,63.0,35.0,11.0,6.0,12.0,8.0,27.0,3.0,9.0,1.0,810.0,474.0,5685.0,2125.0,8285.0,0.0,7.0,13.0,161.0,177502.0,10030.0,10846.0,812.0,378.0,5753.0,263.0,6395.0,0.0,117.0,12.0,25.0,138839.0,8987.0,9852.0,39.0,174.0,5436.0,520.0,6130.0,0.0,8.0,12.0,139.0,108040.0,7319.0,8859.0,590.0,550.0,6054.0,96.0,6701.0,0.0,4.0,11.0,126.0,65671.0,7290.0,7381.0,-74.0,8873.0,730.0,0.0,9604.0,30.0,4.0,9.0,35.0,105210.0,5976.0,5773.0,400.0,2580.0,388.0,0.0,2968.0,0.0,4.0,13.0,162.0,403773.0,7500.0,10312.0,715.0,292.0,6168.0,244.0,6705.0,0.0,83.0,11.0,5.0,196373.0,6530.0,7472.0,1292.0,4704.0,941.0,0.0,5645.0,0.0,12.0,12.0,188.0,114514.0,8257.0,9959.0,1393.0,599.0,8600.0,9.0,9209.0,0.0,4.0,12.0,156.0,97064.0,7993.0,8662.0,691.0,2326.0,1206.0,292.0,3825.0,30.0,0.0,9.0,35.0,125048.0,5291.0,5651.0,1200324.0,CLASSIC,MATCHED_GAME,11.20.400.7328,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13,18,30,30,140,103,18,13,57,57,10449,10501,486,546,23658,17303,595262,936772,37115,28352,39602,35571,3004,545,126,64,23,15,42711,42056
1.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,4.0,4.0,4.0,7.0,5.0,7.0,1.0,1.0,200.0,0.0,12.0,12.0,11.0,5.0,34.0,8.0,6.0,9.0,78.0,77.0,7.0,3.0,0.0,158.0,1997.0,1113.0,924.0,4035.0,0.0,4.0,11.0,146.0,37572.0,6833.0,8371.0,325.0,703.0,6597.0,1316.0,8617.0,0.0,100.0,11.0,25.0,228513.0,7250.0,7873.0,505.0,915.0,5475.0,252.0,6642.0,0.0,0.0,12.0,138.0,38661.0,6610.0,9230.0,1482.0,776.0,5698.0,0.0,6475.0,0.0,4.0,12.0,157.0,84771.0,8382.0,8770.0,702.0,1352.0,419.0,332.0,2103.0,30.0,0.0,9.0,36.0,30270.0,5027.0,5900.0,329.0,1425.0,8786.0,0.0,10211.0,0.0,0.0,12.0,156.0,22086.0,7544.0,8882.0,1527.0,6998.0,445.0,2765.0,10209.0,0.0,116.0,12.0,22.0,273549.0,7752.0,9136.0,1202.0,0.0,6634.0,0.0,6634.0,0.0,0.0,13.0,180.0,62365.0,8017.0,10402.0,428.0,0.0,6967.0,0.0,6967.0,0.0,0.0,11.0,130.0,51145.0,6778.0,7376.0,940.0,0.0,2599.0,883.0,3482.0,30.0,4.0,9.0,26.0,37754.0,5535.0,6078.0,1200395.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,14,10,30,30,108,120,10,14,55,57,5743,8423,502,514,19302,25431,419787,446899,27872,37503,34102,35626,2824,3648,74,178,11,23,40144,41874
2.0,9.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,6.0,7.0,5.0,3.0,4.0,3.0,9.0,15.0,2.0,1.0,1.0,6.0,2.0,1.0,100.0,0.0,8.0,5.0,5.0,8.0,44.0,80.0,7.0,7.0,10.0,31.0,3.0,7.0,1.0,1917.0,688.0,1450.0,0.0,2138.0,0.0,0.0,12.0,150.0,531580.0,6992.0,9376.0,421.0,15517.0,316.0,568.0,16402.0,0.0,128.0,13.0,32.0,152685.0,10121.0,10060.0,588.0,116.0,8237.0,518.0,8872.0,0.0,8.0,12.0,105.0,112830.0,6633.0,8715.0,1131.0,365.0,10815.0,110.0,11291.0,0.0,8.0,12.0,191.0,21830.0,9331.0,9957.0,400.0,2223.0,1118.0,632.0,3974.0,30.0,0.0,10.0,28.0,36598.0,6380.0,6778.0,984.0,4406.0,870.0,170.0,5446.0,0.0,28.0,13.0,184.0,265000.0,9209.0,11305.0,435.0,255.0,6956.0,646.0,7858.0,0.0,104.0,11.0,42.0,316655.0,7385.0,7803.0,222.0,10916.0,1430.0,0.0,12346.0,0.0,0.0,11.0,133.0,355973.0,6512.0,8015.0,578.0,733.0,8231.0,429.0,9394.0,0.0,0.0,10.0,126.0,151966.0,6808.0,7291.0,501.0,3616.0,616.0,0.0,4232.0,30.0,0.0,8.0,14.0,95002.0,4551.0,4602.0,1200342.0,CLASSIC,MATCHED_GAME,11.22.406.3587,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8,21,30,30,144,132,21,8,59,53,18909,19926,506,499,21936,18103,855523,1184596,42677,39276,39457,34465,1828,1245,70,135,34,14,44886,39016
1.0,6.0,3.0,1.0,1.0,0.0,7.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,8.0,8.0,5.0,6.0,10.0,3.0,0.0,100.0,0.0,17.0,10.0,5.0,9.0,41.0,13.0,23.0,15.0,14.0,37.0,6.0,8.0,1.0,719.0,6468.0,2284.0,43.0,8797.0,0.0,0.0,11.0,116.0,366929.0,6559.0,8189.0,237.0,287.0,8989.0,1348.0,10625.0,0.0,92.0,12.0,30.0,123036.0,8727.0,8873.0,378.0,4300.0,435.0,434.0,5169.0,0.0,8.0,10.0,112.0,520848.0,6483.0,6537.0,282.0,371.0,4766.0,0.0,5138.0,0.0,0.0,11.0,149.0,60010.0,7232.0,7543.0,64.0,3839.0,613.0,0.0,4452.0,30.0,0.0,10.0,11.0,106065.0,4989.0,6161.0,59.0,0.0,9787.0,0.0,9787.0,0.0,4.0,12.0,127.0,94854.0,6709.0,8739.0,86.0,1224.0,9645.0,709.0,11579.0,0.0,112.0,11.0,16.0,416020.0,8801.0,8319.0,285.0,7867.0,817.0,0.0,8685.0,0.0,16.0,11.0,120.0,280650.0,8770.0,7952.0,220.0,331.0,8678.0,977.0,9986.0,0.0,4.0,10.0,143.0,72077.0,9045.0,7121.0,403.0,4408.0,1129.0,280.0,5818.0,30.0,0.0,9.0,6.0,16685.0,5968.0,5977.0,1200254.0,CLASSIC,MATCHED_GAME,11.21.403.3002,6.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,19,12,30,30,100,136,12,18,54,53,15265,13830,418,412,17087,30056,1176888,880286,34181,45855,33990,39293,1825,1966,82,102,22,35,37303,38108
7.0,4.0,2.0,8.0,1.0,4.0,5.0,4.0,1.0,3.0,4.0,2.0,3.0,9.0,4.0,4.0,3.0,2.0,5.0,3.0,5.0,2.0,5.0,1.0,5.0,7.0,6.0,2.0,1.0,100.0,0.0,6.0,2.0,5.0,8.0,27.0,7.0,8.0,7.0,6.0,18.0,0.0,6.0,0.0,1289.0,4928.0,12589.0,770.0,18287.0,0.0,12.0,14.0,152.0,85343.0,9939.0,12302.0,693.0,885.0,5963.0,967.0,7816.0,0.0,112.0,12.0,20.0,128569.0,8243.0,8726.0,220.0,10966.0,396.0,0.0,11362.0,0.0,0.0,11.0,104.0,237467.0,6605.0,8460.0,859.0,3753.0,6123.0,3632.0,13509.0,0.0,0.0,11.0,122.0,298936.0,8384.0,8414.0,679.0,3260.0,1338.0,524.0,5123.0,30.0,0.0,9.0,20.0,50480.0,4814.0,5376.0,536.0,3409.0,10371.0,0.0,13781.0,0.0,6.0,12.0,139.0,50497.0,7686.0,9671.0,259.0,0.0,10460.0,677.0,11137.0,0.0,121.0,12.0,14.0,207244.0,7884.0,9082.0,376.0,11222.0,2100.0,0.0,13323.0,0.0,0.0,12.0,140.0,32083.0,7336.0,8987.0,448.0,977.0,4761.0,0.0,5738.0,0.0,0.0,10.0,127.0,106812.0,6133.0,7012.0,285.0,6587.0,676.0,196.0,7460.0,30.0,0.0,10.0,18.0,69230.0,4720.0,6181.0,1200299.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15,22,30,30,124,127,22,14,57,56,23792,22195,418,438,26409,28368,800795,465866,56097,51439,37985,33759,5893,873,48,46,20,22,43278,40933
