assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,time_cutoff,hextechdragon_team100,airdragon_team200,waterdragon_team200,inhibs_lost_team100
9.0,3.0,2.0,2.0,5.0,2.0,6.0,3.0,7.0,1.0,389.0,1403.0,718.0,922.0,1322.0,484.0,1228.0,896.0,1553.0,398.0,7.0,2.0,5.0,3.0,9.0,5.0,2.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,1999,1637357215648,4109484270,CLASSIC,teambuilder-match-4109484270,1637355216479,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,143.0,0.0,11.0,2.0,3.0,4.0,5.0,1.0,8.0,1.0,3.0,5.0,6.0,6.0,11.0,11.0,12.0,12.0,12.0,9.0,14.0,12.0,13.0,11.0,6670.0,8433.0,384.0,5343.0,485.0,5047.0,831.0,300.0,5697.0,1318.0,NA1_4109484270,127.0,39.0,34.0,129.0,132.0,31.0,156.0,19.0,163.0,108.0,367.0,1089.0,6663.0,786.0,10285.0,329.0,13842.0,6243.0,968.0,8695.0,420,2.0,118982.0,52984.0,267585.0,24836.0,161117.0,67291.0,68968.0,175050.0,127598.0,13631.0,1200316.0,7037.0,9888.0,7547.0,8702.0,11094.0,5759.0,14673.0,7212.0,7543.0,11252.0,6814.0,7453.0,8058.0,8337.0,8762.0,5124.0,10168.0,8186.0,9278.0,8278.0,4.0,1.0,0.0,366.0,500.0,2572.0,324.0,382.0,0.0,668.0,877.0,1238.0,7.0,11.0,3.0,8.0,7.0,17.0,11.0,1.0,9.0,8.0,0.0,100.0,8274.0,7633.0,9514.0,9040.0,8864.0,5491.0,12137.0,9107.0,10030.0,7333.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,,20.0,,,,
11.0,4.0,1.0,10.0,2.0,2.0,10.0,6.0,5.0,0.0,234.0,245.0,38.0,375.0,366.0,368.0,2449.0,-148.0,187.0,49.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,5.0,0.0,5.0,2.0,1.0,1.0,0.0,1600,1637299050942,4108915229,CLASSIC,teambuilder-match-4108915229,1637297450004,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,4.0,12.0,0.0,8.0,125.0,0.0,0.0,6.0,2.0,1.0,9.0,4.0,1.0,1.0,6.0,4.0,10.0,0.0,12.0,8.0,11.0,11.0,13.0,10.0,12.0,13.0,13.0,12.0,12422.0,1409.0,6307.0,5781.0,1381.0,4142.0,1096.0,15353.0,7333.0,678.0,NA1_4108915229,125.0,23.0,30.0,141.0,153.0,28.0,154.0,21.0,147.0,138.0,2653.0,1896.0,163.0,1088.0,11851.0,1139.0,7539.0,104.0,2087.0,11916.0,420,0.0,159894.0,162368.0,224783.0,357675.0,22012.0,126214.0,73685.0,190337.0,158052.0,44385.0,1200271.0,15075.0,3837.0,7200.0,7280.0,14585.0,5996.0,9347.0,16708.0,9670.0,13513.0,8384.0,5195.0,6813.0,6960.0,10105.0,6318.0,8599.0,9942.0,8532.0,10114.0,4.0,1.0,0.0,530.0,729.0,409.0,1352.0,714.0,712.0,1250.0,250.0,918.0,6.0,14.0,0.0,6.0,7.0,17.0,4.0,3.0,8.0,6.0,0.0,200.0,9507.0,4616.0,7705.0,8350.0,10127.0,6350.0,9819.0,10036.0,10782.0,9412.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,20.0,1.0,,1.0,
9.0,4.0,2.0,6.0,2.0,1.0,2.0,3.0,3.0,1.0,660.0,347.0,699.0,1223.0,225.0,101.0,730.0,326.0,130.0,376.0,7.0,1.0,5.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,1522,1637296706625,4108878095,CLASSIC,teambuilder-match-4108878095,1637295184480,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,6.0,0.0,0.0,8.0,135.0,12.0,4.0,1.0,3.0,3.0,2.0,2.0,10.0,0.0,1.0,3.0,4.0,1.0,11.0,10.0,11.0,12.0,11.0,8.0,12.0,12.0,13.0,11.0,292.0,1357.0,673.0,6442.0,0.0,2107.0,946.0,5345.0,2253.0,421.0,NA1_4108878095,103.0,27.0,28.0,153.0,151.0,30.0,154.0,20.0,177.0,135.0,3399.0,1062.0,7388.0,1294.0,6832.0,731.0,12863.0,1116.0,6598.0,8080.0,420,0.0,120723.0,42784.0,87070.0,180418.0,66866.0,45127.0,98080.0,129155.0,47673.0,64666.0,1200355.0,4749.0,2736.0,8614.0,7737.0,7196.0,3302.0,13871.0,7115.0,8852.0,8908.0,5310.0,5537.0,6889.0,7438.0,7435.0,4701.0,11205.0,8426.0,8760.0,8276.0,7.0,0.0,1057.0,316.0,552.0,0.0,363.0,464.0,62.0,653.0,0.0,406.0,6.0,25.0,1.0,8.0,8.0,15.0,11.0,4.0,9.0,7.0,0.0,200.0,7757.0,6240.0,8190.0,9708.0,7841.0,4891.0,9422.0,9714.0,11151.0,7695.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,20.0,,1.0,,
9.0,9.0,4.0,3.0,5.0,6.0,22.0,3.0,5.0,3.0,769.0,573.0,1072.0,2619.0,1350.0,341.0,254.0,401.0,2189.0,310.0,5.0,8.0,3.0,2.0,1.0,6.0,3.0,6.0,3.0,8.0,1.0,1.0,1.0,0.0,1688,1637293811569,4108768795,CLASSIC,teambuilder-match-4108768795,1637292123137,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,116.0,0.0,1.0,0.0,2.0,74.0,0.0,0.0,2.0,6.0,16.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,1.0,12.0,9.0,12.0,10.0,11.0,10.0,12.0,10.0,13.0,9.0,1118.0,5985.0,678.0,0.0,6937.0,3899.0,1433.0,628.0,16536.0,1327.0,NA1_4108768795,130.0,10.0,34.0,42.0,140.0,27.0,120.0,28.0,135.0,95.0,8841.0,852.0,9800.0,14173.0,953.0,1986.0,5415.0,10626.0,567.0,9449.0,420,1.0,302970.0,175567.0,152367.0,134747.0,87354.0,59438.0,64749.0,309800.0,90101.0,0.0,1200225.0,9959.0,6838.0,11546.0,18387.0,8252.0,6727.0,6848.0,11898.0,17608.0,10777.0,7799.0,6648.0,9322.0,13119.0,8855.0,7091.0,8499.0,7136.0,9304.0,6435.0,4.0,4.0,0.0,0.0,1068.0,4213.0,362.0,841.0,0.0,644.0,504.0,0.0,9.0,25.0,42.0,9.0,9.0,14.0,6.0,4.0,6.0,6.0,0.0,200.0,9886.0,5321.0,9674.0,6659.0,8546.0,6514.0,9080.0,7051.0,10451.0,5834.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,20.0,,,,
6.0,3.0,1.0,5.0,11.0,7.0,10.0,4.0,3.0,4.0,1034.0,211.0,1100.0,410.0,1180.0,812.0,750.0,896.0,796.0,397.0,3.0,6.0,2.0,3.0,5.0,6.0,3.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1722,1637290264035,4108497670,CLASSIC,teambuilder-match-4108497670,1637288541346,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,12.0,112.0,0.0,8.0,1.0,15.0,2.0,1.0,5.0,4.0,0.0,1.0,1.0,7.0,6.0,13.0,9.0,12.0,11.0,10.0,10.0,12.0,11.0,11.0,12.0,2324.0,2862.0,1247.0,12266.0,160.0,13280.0,186.0,2647.0,6636.0,560.0,NA1_4108497670,141.0,22.0,29.0,111.0,123.0,22.0,139.0,6.0,115.0,143.0,2688.0,5824.0,9402.0,440.0,9373.0,1044.0,8352.0,2232.0,482.0,11274.0,420,0.0,172697.0,183434.0,375992.0,77585.0,26724.0,25738.0,63561.0,405650.0,202505.0,107657.0,1200279.0,5147.0,12408.0,11191.0,13462.0,9533.0,14815.0,8917.0,5071.0,7119.0,11925.0,6319.0,7321.0,11700.0,7375.0,6855.0,6887.0,9415.0,6996.0,6146.0,9997.0,4.0,1.0,133.0,3720.0,541.0,756.0,0.0,490.0,378.0,192.0,0.0,91.0,83.0,15.0,8.0,5.0,7.0,18.0,7.0,8.0,5.0,9.0,0.0,200.0,10035.0,5846.0,9625.0,8245.0,7282.0,6478.0,9859.0,7880.0,7798.0,9200.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0,20.0,,,1.0,
7.0,4.0,1.0,4.0,5.0,4.0,8.0,3.0,5.0,0.0,1739.0,272.0,469.0,495.0,327.0,426.0,255.0,350.0,150.0,555.0,2.0,3.0,4.0,7.0,3.0,3.0,3.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,1938,1637211770922,4107571530,CLASSIC,teambuilder-match-4107571530,1637209832175,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,106.0,0.0,0.0,0.0,0.0,95.0,12.0,0.0,7.0,3.0,5.0,0.0,2.0,1.0,0.0,6.0,3.0,5.0,4.0,13.0,9.0,11.0,10.0,12.0,10.0,11.0,12.0,13.0,12.0,3026.0,5757.0,661.0,1154.0,7284.0,2672.0,700.0,9703.0,760.0,6076.0,NA1_4107571530,167.0,13.0,13.0,124.0,139.0,8.0,121.0,27.0,158.0,141.0,8275.0,852.0,3898.0,8147.0,559.0,791.0,4979.0,1043.0,6930.0,4665.0,420,1.0,73839.0,115085.0,398680.0,208729.0,54509.0,27165.0,23689.0,1552.0,82384.0,49870.0,1200391.0,12041.0,6910.0,5032.0,9855.0,7843.0,3681.0,5679.0,11089.0,8151.0,11701.0,10699.0,7022.0,7609.0,8035.0,6167.0,5891.0,6195.0,8050.0,8160.0,8080.0,2.0,3.0,740.0,300.0,472.0,553.0,0.0,217.0,0.0,343.0,460.0,959.0,5.0,12.0,6.0,9.0,6.0,12.0,6.0,50.0,9.0,1.0,0.0,100.0,10432.0,6038.0,8536.0,7050.0,9541.0,6516.0,8495.0,8742.0,10307.0,9091.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,,1.0,
17.0,1.0,0.0,11.0,3.0,1.0,5.0,4.0,10.0,0.0,173.0,63.0,-77.0,62.0,358.0,241.0,674.0,1884.0,258.0,301.0,5.0,2.0,5.0,5.0,7.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1597,1637209192799,4107524203,CLASSIC,teambuilder-match-4107524203,1637207594803,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,98.0,0.0,0.0,0.0,8.0,92.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,0.0,3.0,6.0,10.0,3.0,12.0,11.0,10.0,12.0,10.0,9.0,14.0,11.0,11.0,12.0,861.0,3766.0,363.0,9032.0,1057.0,3456.0,0.0,5284.0,0.0,1368.0,NA1_4107524203,142.0,5.0,15.0,151.0,162.0,6.0,180.0,16.0,65.0,151.0,4670.0,1116.0,5745.0,1307.0,10238.0,1108.0,6037.0,1503.0,5139.0,14614.0,420,1.0,38678.0,42029.0,134530.0,175713.0,137151.0,138078.0,71713.0,492660.0,104880.0,90459.0,1200373.0,6205.0,5371.0,6519.0,10501.0,11784.0,4824.0,7934.0,8261.0,5873.0,16243.0,7323.0,7023.0,6298.0,9177.0,7383.0,5151.0,9206.0,7319.0,8273.0,10656.0,3.0,3.0,674.0,488.0,410.0,162.0,488.0,260.0,1896.0,1472.0,733.0,260.0,5.0,13.0,4.0,7.0,6.0,18.0,5.0,2.0,3.0,31.0,0.0,200.0,9648.0,8163.0,7128.0,9383.0,7201.0,5135.0,12606.0,8276.0,7942.0,8684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,,,1.0,
14.0,7.0,2.0,6.0,1.0,2.0,9.0,3.0,0.0,2.0,325.0,837.0,43.0,380.0,26.0,609.0,1008.0,135.0,1864.0,308.0,4.0,3.0,4.0,7.0,2.0,2.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1922,1637205058531,4107450049,CLASSIC,teambuilder-match-4107450049,1637203135562,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,102.0,0.0,0.0,0.0,0.0,108.0,13.0,0.0,2.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,11.0,3.0,0.0,12.0,10.0,11.0,11.0,10.0,9.0,13.0,11.0,14.0,11.0,1037.0,3106.0,2434.0,10322.0,244.0,1794.0,0.0,8288.0,2761.0,0.0,NA1_4107450049,157.0,10.0,16.0,107.0,151.0,36.0,161.0,20.0,197.0,148.0,7324.0,1245.0,7734.0,187.0,5281.0,1071.0,7179.0,1952.0,12560.0,6842.0,420,2.0,76312.0,112018.0,400016.0,197169.0,27401.0,179346.0,70386.0,109181.0,162128.0,44281.0,1200389.0,9056.0,4351.0,10772.0,11008.0,5734.0,3358.0,8096.0,11003.0,18525.0,8274.0,8850.0,5912.0,8068.0,6500.0,7036.0,5654.0,7483.0,6985.0,12343.0,7083.0,2.0,2.0,693.0,0.0,603.0,498.0,208.0,492.0,917.0,763.0,3203.0,1432.0,6.0,28.0,7.0,6.0,8.0,19.0,7.0,4.0,8.0,10.0,0.0,200.0,9369.0,6291.0,8428.0,7722.0,7123.0,6079.0,10116.0,8404.0,12398.0,7724.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,20.0,,,,
15.0,2.0,10.0,2.0,3.0,2.0,9.0,9.0,9.0,2.0,266.0,433.0,563.0,966.0,1188.0,727.0,380.0,1451.0,191.0,2333.0,6.0,4.0,6.0,6.0,12.0,8.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1698,1637202617813,4107403120,CLASSIC,teambuilder-match-4107403120,1637200919179,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,0.0,0.0,93.0,12.0,0.0,14.0,1.0,3.0,1.0,7.0,1.0,7.0,1.0,9.0,5.0,13.0,4.0,12.0,10.0,10.0,12.0,10.0,10.0,13.0,14.0,11.0,12.0,11758.0,8644.0,2086.0,7179.0,2105.0,3188.0,1512.0,14003.0,29.0,1407.0,NA1_4107403120,143.0,6.0,8.0,137.0,124.0,22.0,22.0,155.0,69.0,148.0,350.0,1198.0,3975.0,1043.0,8938.0,1130.0,7157.0,382.0,6495.0,14161.0,420,0.0,51314.0,228061.0,287529.0,581921.0,10311.0,42416.0,414864.0,103174.0,97710.0,146772.0,1200450.0,12479.0,10383.0,7076.0,8222.0,12193.0,4887.0,9426.0,14386.0,8374.0,15725.0,7456.0,7263.0,6353.0,6811.0,9193.0,5317.0,9729.0,11086.0,9681.0,12733.0,6.0,1.0,370.0,541.0,1014.0,0.0,1150.0,568.0,756.0,0.0,1849.0,156.0,3.0,18.0,2.0,6.0,2.0,17.0,6.0,7.0,2.0,13.0,1.0,200.0,8833.0,6229.0,6327.0,8966.0,6831.0,6506.0,10083.0,12391.0,7937.0,9875.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,20.0,,,,
12.0,7.0,4.0,2.0,4.0,10.0,10.0,5.0,9.0,3.0,740.0,241.0,418.0,565.0,315.0,588.0,384.0,2390.0,1132.0,1016.0,4.0,5.0,2.0,6.0,6.0,8.0,8.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,1911,1637382246992,4109902420,CLASSIC,teambuilder-match-4109902420,1637380335913,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,98.0,0.0,4.0,0.0,2.0,100.0,1.0,12.0,10.0,4.0,5.0,4.0,3.0,5.0,0.0,9.0,3.0,4.0,5.0,13.0,9.0,11.0,11.0,11.0,10.0,12.0,12.0,13.0,11.0,591.0,0.0,415.0,6447.0,1726.0,4855.0,1851.0,631.0,1828.0,10613.0,NA1_4109902420,129.0,6.0,4.0,90.0,91.0,4.0,113.0,4.0,141.0,104.0,17229.0,13203.0,11739.0,1360.0,9741.0,863.0,11740.0,8615.0,6420.0,1174.0,400,1.0,134771.0,39145.0,238086.0,57566.0,14433.0,112624.0,414827.0,205199.0,103339.0,408219.0,1200442.0,20875.0,13961.0,12729.0,9312.0,12072.0,6333.0,13592.0,9742.0,10647.0,12106.0,10980.0,8291.0,7743.0,7350.0,7965.0,6172.0,7384.0,9015.0,7747.0,8416.0,2.0,4.0,3054.0,758.0,574.0,1503.0,605.0,615.0,1.0,496.0,2399.0,318.0,4.0,13.0,1.0,23.0,4.0,24.0,6.0,33.0,6.0,5.0,0.0,200.0,10456.0,6034.0,8300.0,8451.0,7393.0,6128.0,9401.0,8582.0,10245.0,7478.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,20.0,,,,
6.0,4.0,1.0,10.0,5.0,7.0,8.0,0.0,5.0,2.0,560.0,1271.0,967.0,20.0,654.0,944.0,1217.0,433.0,342.0,932.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,7.0,0.0,2.0,0.0,0.0,1764,1637369411212,4109647842,CLASSIC,teambuilder-match-4109647842,1637367646354,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,84.0,0.0,0.0,0.0,0.0,72.0,0.0,4.0,7.0,8.0,4.0,6.0,1.0,0.0,0.0,2.0,12.0,5.0,4.0,13.0,11.0,12.0,11.0,11.0,9.0,8.0,11.0,13.0,11.0,0.0,7230.0,9816.0,667.0,675.0,2676.0,0.0,6946.0,410.0,260.0,NA1_4109647842,122.0,24.0,27.0,76.0,101.0,20.0,42.0,13.0,122.0,96.0,13455.0,1066.0,1089.0,8062.0,12549.0,2230.0,5178.0,3549.0,15176.0,11300.0,400,1.0,217648.0,462780.0,137733.0,94436.0,95421.0,82553.0,34913.0,210691.0,81914.0,84324.0,1200431.0,13455.0,9098.0,11620.0,9196.0,13224.0,4927.0,5498.0,11741.0,15874.0,12189.0,8505.0,7136.0,9492.0,6750.0,7429.0,5094.0,3767.0,6608.0,9952.0,7077.0,0.0,3.0,0.0,801.0,714.0,466.0,0.0,20.0,320.0,1246.0,288.0,628.0,6.0,9.0,2.0,7.0,5.0,12.0,3.0,12.0,8.0,3.0,0.0,100.0,10046.0,7416.0,8629.0,7994.0,8380.0,5428.0,4088.0,8452.0,10420.0,7827.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,1.0,1.0,
5.0,5.0,1.0,6.0,1.0,4.0,13.0,3.0,7.0,7.0,1111.0,177.0,1825.0,1432.0,902.0,170.0,299.0,717.0,337.0,1828.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,12.0,6.0,1.0,1.0,0.0,0.0,2164,1637377145041,4109786177,CLASSIC,teambuilder-match-4109786177,1637374980880,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,5.0,4.0,4.0,84.0,0.0,1.0,3.0,8.0,8.0,9.0,5.0,1.0,1.0,3.0,5.0,5.0,4.0,13.0,10.0,11.0,12.0,10.0,10.0,12.0,11.0,9.0,11.0,8688.0,5043.0,1560.0,492.0,6075.0,12911.0,206.0,3451.0,0.0,10964.0,NA1_4109786177,145.0,45.0,4.0,129.0,90.0,14.0,130.0,15.0,49.0,89.0,211.0,1406.0,9219.0,10615.0,12245.0,2244.0,5623.0,2705.0,7536.0,1888.0,400,1.0,78341.0,459951.0,439415.0,78788.0,1663.0,177843.0,103111.0,161018.0,96267.0,537397.0,1200325.0,9889.0,8935.0,11562.0,12138.0,18621.0,15785.0,6230.0,6964.0,9638.0,12916.0,8206.0,5752.0,8326.0,9152.0,8752.0,8255.0,6364.0,6677.0,6812.0,9123.0,0.0,5.0,988.0,2485.0,782.0,1030.0,300.0,629.0,400.0,807.0,2101.0,63.0,10.0,8.0,6.0,6.0,6.0,14.0,8.0,1.0,3.0,6.0,1.0,200.0,10152.0,6937.0,8015.0,9425.0,6814.0,6676.0,9048.0,8523.0,5878.0,7667.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,20.0,,,,
7.0,7.0,2.0,6.0,1.0,5.0,11.0,6.0,11.0,5.0,1178.0,819.0,1305.0,9.0,395.0,616.0,127.0,1478.0,689.0,458.0,3.0,6.0,4.0,4.0,6.0,9.0,7.0,3.0,7.0,5.0,2.0,0.0,0.0,0.0,1779,1637374526632,4109780148,CLASSIC,teambuilder-match-4109780148,1637372747585,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,0.0,0.0,76.0,2.0,0.0,8.0,2.0,8.0,8.0,2.0,3.0,0.0,7.0,3.0,5.0,8.0,13.0,10.0,11.0,13.0,10.0,10.0,12.0,11.0,12.0,11.0,840.0,6283.0,322.0,6643.0,684.0,3454.0,1102.0,6526.0,1051.0,12598.0,NA1_4109780148,158.0,32.0,7.0,122.0,108.0,18.0,117.0,6.0,100.0,112.0,15185.0,1980.0,6664.0,4383.0,15503.0,1343.0,6689.0,1832.0,9088.0,1583.0,400,0.0,101011.0,367535.0,290311.0,32099.0,108844.0,141469.0,51035.0,327165.0,188766.0,255901.0,1200411.0,17585.0,10888.0,7171.0,15050.0,16575.0,4831.0,8588.0,8929.0,12807.0,14899.0,10433.0,7759.0,6605.0,9624.0,8445.0,5211.0,8000.0,8003.0,8447.0,8533.0,3.0,3.0,1560.0,2623.0,184.0,4023.0,386.0,33.0,796.0,569.0,2668.0,717.0,5.0,9.0,6.0,3.0,20.0,10.0,4.0,5.0,3.0,6.0,1.0,200.0,11035.0,6518.0,7535.0,10071.0,7110.0,6198.0,9108.0,8091.0,8872.0,8389.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,1.0,,,
