assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,dragon_team200,inhibs_lost_team100,riftherald_team200,inhibs_lost_team200,baron_team200,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,5.0,8.0,3.0,3.0,9.0,2.0,6.0,2.0,3.0,430.0,452.0,304.0,153.0,384.0,354.0,604.0,70.0,439.0,466.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,107.0,8.0,4.0,0.0,0.0,116.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,3.0,0.0,3.0,4.0,1.0,3.0,13.0,9.0,11.0,13.0,10.0,9.0,11.0,12.0,12.0,11.0,2174.0,580.0,231.0,10468.0,1362.0,3407.0,1206.0,6099.0,4395.0,1456.0,164.0,33.0,9.0,180.0,138.0,1.0,140.0,16.0,135.0,157.0,7267.0,2347.0,3503.0,872.0,6594.0,742.0,7599.0,1102.0,959.0,5278.0,2.0,166173.0,74802.0,307033.0,430496.0,176812.0,18661.0,96248.0,224602.0,385800.0,759.0,1200385.0,11228.0,3587.0,4173.0,11727.0,7956.0,4571.0,8845.0,10522.0,5480.0,6734.0,9305.0,4877.0,7254.0,9428.0,8049.0,5054.0,6879.0,7960.0,6354.0,7484.0,3.0,10.0,1787.0,660.0,438.0,386.0,0.0,422.0,40.0,3320.0,125.0,0.0,0.0,12.0,37.0,7.0,14.0,10.0,24.0,14.0,8.0,11.0,10.0,100.0,9971.0,5359.0,7911.0,10281.0,6965.0,5712.0,8150.0,8898.0,8894.0,7618.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,12,14,30,30,127,116,14,12,56,55,17642,13736,492,481,18978,17285,1099175,782211,39655,35168,39090,33554,3033,4145,67,80,25,18,40840,38919
5.0,10.0,5.0,3.0,8.0,11.0,4.0,10.0,2.0,4.0,42.0,-174.0,281.0,110.0,1428.0,505.0,385.0,352.0,512.0,466.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,85.0,4.0,0.0,0.0,8.0,88.0,12.0,0.0,0.0,3.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,9.0,4.0,13.0,9.0,10.0,11.0,10.0,9.0,12.0,11.0,13.0,10.0,2285.0,2572.0,1838.0,269.0,7533.0,3321.0,1305.0,591.0,11636.0,675.0,148.0,30.0,21.0,115.0,60.0,42.0,136.0,19.0,140.0,114.0,4359.0,1084.0,5415.0,9288.0,1671.0,533.0,4619.0,6808.0,1243.0,9276.0,1.0,66521.0,126167.0,332875.0,77630.0,71879.0,185878.0,37432.0,243116.0,393195.0,424727.0,1200443.0,7091.0,4065.0,7512.0,10024.0,9464.0,3855.0,5925.0,8210.0,13889.0,10086.0,8855.0,5151.0,7871.0,5830.0,6938.0,5405.0,7345.0,6743.0,9367.0,7941.0,10.0,3.0,446.0,408.0,258.0,466.0,260.0,0.0,0.0,811.0,1009.0,135.0,0.0,8.0,18.0,21.0,11.0,20.0,25.0,10.0,16.0,12.0,9.0,200.0,9978.0,5685.0,7051.0,8547.0,6572.0,6109.0,8786.0,7810.0,10965.0,6638.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,16,15,60,30,97,108,15,16,53,55,15246,16779,386,439,21266,23030,734783,1224637,37946,42175,34899,36547,1430,2363,85,65,32,30,38257,39884
7.0,4.0,6.0,5.0,3.0,12.0,0.0,2.0,3.0,2.0,70.0,295.0,1355.0,478.0,1013.0,405.0,354.0,638.0,418.0,750.0,3.0,4.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,3.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,5.0,0.0,0.0,0.0,84.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,7.0,2.0,3.0,3.0,2.0,0.0,11.0,9.0,12.0,12.0,11.0,9.0,12.0,10.0,12.0,10.0,2102.0,1849.0,7221.0,2800.0,948.0,1865.0,341.0,427.0,9307.0,0.0,116.0,23.0,11.0,143.0,173.0,32.0,134.0,10.0,121.0,143.0,2682.0,632.0,1431.0,7560.0,7206.0,1170.0,4873.0,3520.0,1229.0,4246.0,2.0,135942.0,49008.0,417034.0,104383.0,100222.0,65781.0,130822.0,331972.0,290757.0,7764.0,1200329.0,4784.0,2814.0,9112.0,12264.0,8155.0,3036.0,7292.0,4038.0,10537.0,4246.0,6135.0,4070.0,8604.0,7588.0,9398.0,5855.0,7579.0,6353.0,6598.0,5950.0,2.0,7.0,0.0,332.0,460.0,1904.0,0.0,0.0,2077.0,90.0,0.0,0.0,1.0,97.0,18.0,5.0,12.0,12.0,28.0,10.0,17.0,7.0,15.0,100.0,8028.0,5392.0,9448.0,9599.0,8301.0,5996.0,9116.0,6269.0,8700.0,7194.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,17,30,30,139,92,17,8,55,53,14936,11924,475,431,20049,14500,823362,810323,37351,28927,37580,30550,2364,2499,154,67,33,11,41372,36671
3.0,15.0,5.0,1.0,2.0,4.0,3.0,7.0,5.0,7.0,229.0,342.0,95.0,515.0,305.0,761.0,1902.0,660.0,220.0,141.0,8.0,4.0,8.0,2.0,4.0,7.0,0.0,1.0,7.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,24.0,2.0,0.0,21.0,115.0,0.0,12.0,0.0,1.0,2.0,3.0,8.0,0.0,1.0,8.0,4.0,3.0,12.0,11.0,10.0,9.0,13.0,9.0,10.0,14.0,12.0,12.0,12.0,5495.0,2864.0,0.0,358.0,1464.0,1293.0,180.0,6120.0,5717.0,488.0,95.0,31.0,8.0,159.0,12.0,127.0,176.0,7.0,116.0,162.0,926.0,1076.0,6312.0,13215.0,281.0,7493.0,11847.0,1025.0,1171.0,20270.0,1.0,21631.0,27214.0,124655.0,140308.0,102482.0,5284.0,151712.0,377127.0,110084.0,47325.0,1200335.0,6422.0,4347.0,6808.0,13981.0,1991.0,8786.0,12363.0,7480.0,7025.0,20887.0,5464.0,7117.0,6035.0,11285.0,3835.0,6876.0,10702.0,7995.0,7685.0,12291.0,9.0,4.0,0.0,406.0,496.0,408.0,245.0,0.0,336.0,334.0,136.0,127.0,0.0,3.0,24.0,0.0,6.0,3.0,7.0,9.0,3.0,7.0,10.0,200.0,7448.0,7263.0,6012.0,11371.0,5382.0,7132.0,11742.0,8825.0,9110.0,9460.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,29,13,30,30,82,148,13,29,52,60,8610,15369,401,492,28227,35389,394360,713462,37988,52102,33495,45790,1149,1339,19,53,15,37,37345,46400
5.0,10.0,5.0,2.0,6.0,11.0,1.0,3.0,2.0,2.0,114.0,89.0,2052.0,1125.0,30.0,579.0,68.0,22.0,538.0,231.0,4.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,111.0,0.0,0.0,0.0,7.0,108.0,0.0,0.0,0.0,4.0,1.0,8.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,12.0,9.0,13.0,14.0,11.0,10.0,14.0,12.0,12.0,11.0,1672.0,3581.0,11119.0,367.0,625.0,4073.0,5432.0,9532.0,5997.0,1381.0,146.0,29.0,28.0,166.0,123.0,34.0,181.0,25.0,153.0,149.0,7802.0,1543.0,713.0,10156.0,11828.0,1356.0,1360.0,2253.0,638.0,8173.0,1.0,87846.0,88610.0,88019.0,150538.0,16546.0,219894.0,283642.0,325492.0,46106.0,53004.0,1200310.0,9591.0,5749.0,12161.0,11164.0,16022.0,5430.0,7584.0,12596.0,7455.0,9717.0,8054.0,5539.0,10177.0,7640.0,8480.0,5414.0,9593.0,10261.0,7208.0,8221.0,7.0,10.0,116.0,624.0,329.0,640.0,3568.0,0.0,792.0,810.0,820.0,162.0,0.0,7.0,36.0,82.0,3.0,9.0,35.0,64.0,5.0,8.0,17.0,100.0,9343.0,5941.0,10356.0,11796.0,8532.0,6993.0,11451.0,9741.0,9800.0,7599.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,19,22,30,30,115,115,22,19,60,58,17856,25923,497,537,31855,13967,562843,796854,54368,43101,39765,40822,4653,3208,136,130,29,18,47020,44532
2.0,2.0,3.0,4.0,5.0,12.0,7.0,5.0,3.0,2.0,823.0,176.0,1468.0,272.0,525.0,296.0,1051.0,1206.0,851.0,499.0,7.0,5.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,147.0,0.0,8.0,1.0,1.0,1.0,6.0,2.0,5.0,0.0,3.0,4.0,6.0,0.0,10.0,8.0,11.0,12.0,10.0,10.0,12.0,12.0,12.0,10.0,480.0,1173.0,5995.0,8835.0,1024.0,2680.0,2283.0,594.0,6082.0,431.0,87.0,28.0,32.0,146.0,130.0,27.0,139.0,10.0,155.0,125.0,3620.0,1183.0,1134.0,928.0,11973.0,946.0,9235.0,10658.0,367.0,2115.0,0.0,126539.0,36255.0,346750.0,16885.0,90453.0,67671.0,362404.0,312817.0,33474.0,20386.0,1200231.0,5361.0,2878.0,7358.0,9763.0,13248.0,3626.0,11518.0,11835.0,6563.0,2547.0,5133.0,5086.0,8318.0,7052.0,8175.0,5301.0,7901.0,8606.0,8886.0,5884.0,10.0,2.0,1260.0,522.0,229.0,0.0,250.0,0.0,0.0,582.0,114.0,0.0,0.0,8.0,28.0,5.0,12.0,8.0,22.0,12.0,0.0,9.0,11.0,200.0,6921.0,4271.0,7952.0,8671.0,6663.0,6523.0,8902.0,9950.0,8841.0,7001.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,14,15,30,30,104,155,14,14,53,54,19014,10563,422,457,18601,23558,648298,765336,39356,35341,33979,36363,1739,1218,55,60,26,19,36730,38965
2.0,6.0,7.0,6.0,1.0,5.0,1.0,3.0,3.0,2.0,218.0,166.0,1828.0,2838.0,177.0,784.0,10.0,465.0,87.0,325.0,5.0,5.0,0.0,6.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,102.0,4.0,1.0,0.0,0.0,93.0,0.0,8.0,0.0,2.0,1.0,7.0,10.0,2.0,2.0,7.0,4.0,0.0,6.0,11.0,9.0,13.0,14.0,10.0,10.0,13.0,12.0,11.0,12.0,857.0,3700.0,7532.0,4006.0,446.0,2034.0,119.0,5158.0,5785.0,600.0,118.0,12.0,37.0,142.0,148.0,41.0,118.0,16.0,121.0,162.0,5124.0,457.0,1635.0,15622.0,4549.0,579.0,9276.0,492.0,472.0,8780.0,1.0,78549.0,122898.0,425315.0,35246.0,14699.0,52446.0,32222.0,178414.0,184037.0,3105.0,1200356.0,5982.0,4785.0,10141.0,19796.0,4996.0,3413.0,12125.0,6014.0,6481.0,10075.0,6918.0,4816.0,9628.0,11138.0,7082.0,5609.0,8275.0,7440.0,5677.0,8770.0,1.0,10.0,0.0,628.0,973.0,168.0,0.0,800.0,2729.0,363.0,224.0,694.0,0.0,12.0,27.0,5.0,27.0,13.0,21.0,8.0,6.0,10.0,9.0,100.0,7825.0,5388.0,10516.0,11693.0,6353.0,7243.0,9989.0,9490.0,7922.0,8923.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,18,23,30,30,111,101,23,18,58,57,14875,15362,486,429,27509,19477,606255,520676,44328,39480,40375,34978,1941,4638,78,60,21,15,43630,41712
2.0,6.0,1.0,4.0,0.0,2.0,2.0,6.0,5.0,2.0,1414.0,564.0,282.0,541.0,609.0,326.0,576.0,1050.0,450.0,1598.0,2.0,2.0,8.0,5.0,6.0,3.0,2.0,2.0,3.0,0.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,102.0,10.0,4.0,0.0,2.0,144.0,8.0,7.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,8.0,7.0,12.0,11.0,11.0,13.0,10.0,10.0,12.0,13.0,13.0,13.0,120.0,7315.0,8050.0,5251.0,99.0,3906.0,100.0,7319.0,12977.0,799.0,160.0,20.0,24.0,149.0,133.0,12.0,119.0,17.0,125.0,188.0,6415.0,225.0,1729.0,3753.0,3495.0,620.0,6867.0,126.0,1059.0,9536.0,1.0,59251.0,121853.0,314177.0,81480.0,8003.0,80364.0,88389.0,197068.0,153736.0,46103.0,1200322.0,9067.0,7920.0,10445.0,9004.0,3595.0,4526.0,6968.0,7879.0,14823.0,10543.0,8039.0,7064.0,7307.0,7376.0,6459.0,5161.0,6151.0,8775.0,8545.0,10123.0,8.0,2.0,2532.0,380.0,665.0,0.0,0.0,0.0,0.0,432.0,786.0,208.0,0.0,5.0,33.0,7.0,12.0,6.0,32.0,9.0,5.0,8.0,18.0,200.0,8872.0,7317.0,7668.0,10387.0,6451.0,6233.0,8949.0,10863.0,10058.0,10197.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,24,9,30,30,118,161,9,24,56,62,17426,28510,478,469,16012,17813,543275,607149,36637,48133,34342,40658,3197,1806,62,73,9,21,39611,47384
5.0,3.0,2.0,3.0,12.0,11.0,3.0,1.0,1.0,2.0,770.0,140.0,395.0,526.0,171.0,596.0,310.0,143.0,1155.0,690.0,1.0,8.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,7.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,4.0,0.0,116.0,5.0,6.0,1.0,0.0,116.0,32.0,0.0,0.0,2.0,0.0,7.0,3.0,6.0,4.0,0.0,3.0,1.0,2.0,12.0,9.0,13.0,14.0,11.0,10.0,11.0,12.0,13.0,9.0,3073.0,4104.0,1182.0,2669.0,12028.0,2389.0,4208.0,17.0,6515.0,4687.0,105.0,46.0,49.0,189.0,132.0,42.0,149.0,48.0,176.0,69.0,3256.0,1056.0,7815.0,1462.0,979.0,2034.0,1056.0,4742.0,182.0,1154.0,2.0,541296.0,24311.0,360185.0,94548.0,154210.0,52931.0,149646.0,218524.0,49069.0,82146.0,1200403.0,6541.0,5160.0,9519.0,4132.0,13480.0,4926.0,5265.0,5358.0,6697.0,5842.0,6415.0,5185.0,9510.0,8841.0,9021.0,6331.0,6660.0,7708.0,7850.0,6039.0,1.0,9.0,211.0,0.0,520.0,0.0,471.0,502.0,0.0,598.0,0.0,0.0,1.0,96.0,24.0,3.0,10.0,11.0,25.0,4.0,4.0,6.0,18.0,100.0,8995.0,5607.0,10025.0,11551.0,8407.0,6737.0,8336.0,9806.0,10296.0,5925.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,22,30,60,132,148,22,6,60,54,21341,19531,517,488,15546,8190,1203170,523696,38598,28322,40118,33442,1704,598,145,56,33,10,45715,39970
1.0,10.0,4.0,9.0,9.0,12.0,6.0,2.0,4.0,3.0,727.0,42.0,1024.0,1522.0,1097.0,1020.0,302.0,615.0,550.0,437.0,6.0,8.0,3.0,1.0,4.0,2.0,1.0,6.0,7.0,10.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,36.0,0.0,91.0,8.0,4.0,4.0,0.0,97.0,1.0,0.0,0.0,7.0,0.0,13.0,3.0,5.0,4.0,5.0,8.0,0.0,3.0,13.0,9.0,13.0,13.0,11.0,10.0,13.0,11.0,11.0,10.0,994.0,3572.0,3149.0,9646.0,3658.0,6085.0,1371.0,8785.0,365.0,0.0,143.0,18.0,31.0,143.0,129.0,11.0,170.0,12.0,139.0,96.0,10825.0,815.0,11373.0,2089.0,12483.0,1513.0,9588.0,981.0,9955.0,9028.0,1.0,177756.0,140580.0,307139.0,11099.0,858.0,130710.0,52769.0,36794.0,75687.0,98225.0,1200449.0,12248.0,4387.0,14965.0,12496.0,16142.0,7868.0,11662.0,9927.0,10320.0,9708.0,9817.0,5192.0,10414.0,8516.0,9147.0,6930.0,9826.0,8530.0,6115.0,6837.0,1.0,10.0,428.0,0.0,442.0,760.0,0.0,270.0,702.0,160.0,0.0,679.0,6.0,8.0,21.0,10.0,6.0,9.0,51.0,8.0,43.0,8.0,6.0,100.0,11039.0,5465.0,10314.0,10394.0,7733.0,6290.0,10640.0,8305.0,8208.0,6215.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16,32,30,30,143,98,32,16,60,54,23532,14093,457,435,38283,30367,627562,404055,63719,46004,44824,36500,1900,1541,84,86,35,25,45770,38833
5.0,6.0,7.0,3.0,4.0,8.0,0.0,5.0,4.0,3.0,1551.0,172.0,1335.0,1699.0,598.0,457.0,341.0,99.0,378.0,366.0,3.0,5.0,1.0,1.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,1.0,81.0,16.0,0.0,0.0,10.0,105.0,0.0,28.0,1.0,8.0,4.0,5.0,8.0,4.0,0.0,1.0,3.0,3.0,2.0,14.0,8.0,11.0,13.0,11.0,8.0,10.0,10.0,12.0,11.0,2856.0,3028.0,6499.0,11730.0,0.0,2964.0,0.0,680.0,8491.0,12209.0,150.0,19.0,23.0,154.0,145.0,7.0,101.0,13.0,163.0,122.0,8990.0,840.0,1447.0,599.0,9003.0,517.0,3717.0,8767.0,893.0,155.0,1.0,96488.0,33292.0,64985.0,182889.0,43669.0,51431.0,106065.0,361297.0,252015.0,85927.0,1200452.0,13660.0,4479.0,8414.0,12329.0,9024.0,3724.0,4936.0,10140.0,9389.0,12520.0,9706.0,5807.0,7865.0,10139.0,8958.0,5097.0,6431.0,7949.0,8443.0,7566.0,4.0,7.0,1813.0,611.0,468.0,0.0,20.0,242.0,1219.0,692.0,4.0,154.0,0.0,4.0,21.0,18.0,10.0,6.0,32.0,6.0,4.0,10.0,5.0,100.0,11743.0,4941.0,8548.0,10737.0,8452.0,4899.0,7167.0,7124.0,8767.0,8416.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13,26,30,30,109,144,25,13,57,51,24049,24408,479,418,20556,14372,439462,838596,47151,41464,41765,36196,2543,2680,70,46,27,18,44379,36415
2.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,167.0,365.0,242.0,116.0,1734.0,986.0,1111.0,822.0,684.0,1296.0,4.0,3.0,1.0,4.0,0.0,4.0,2.0,3.0,8.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,106.0,0.0,0.0,0.0,2.0,120.0,0.0,4.0,1.0,2.0,0.0,6.0,8.0,0.0,2.0,2.0,6.0,0.0,4.0,11.0,9.0,12.0,13.0,11.0,9.0,12.0,13.0,11.0,11.0,1717.0,2671.0,660.0,17724.0,537.0,5218.0,1758.0,7569.0,1721.0,981.0,105.0,8.0,36.0,141.0,176.0,6.0,112.0,35.0,137.0,167.0,5768.0,508.0,5352.0,3141.0,4574.0,323.0,4957.0,41.0,4649.0,5425.0,1.0,13143.0,108353.0,396296.0,465067.0,71432.0,40110.0,56505.0,64666.0,58962.0,30912.0,1200237.0,7486.0,3365.0,6329.0,21274.0,5112.0,5711.0,8263.0,7798.0,6370.0,6772.0,6162.0,4839.0,8902.0,8831.0,6884.0,5061.0,6181.0,9362.0,5994.0,8471.0,7.0,3.0,0.0,185.0,317.0,408.0,0.0,170.0,1547.0,187.0,0.0,366.0,0.0,11.0,51.0,11.0,11.0,10.0,252.0,9.0,3.0,8.0,14.0,200.0,8334.0,5679.0,9775.0,10988.0,7523.0,5640.0,9211.0,10568.0,8405.0,7902.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,13,18,30,30,107,128,18,12,56,56,25856,14700,464,459,19158,15580,986048,319398,45912,32568,35840,34847,895,2285,295,85,13,10,42260,41765
0.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1001.0,887.0,905.0,1458.0,509.0,701.0,256.0,231.0,1092.0,484.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,CLASSIC,CUSTOM_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,8.0,0.0,4.0,127.0,12.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,12.0,9.0,11.0,11.0,11.0,9.0,11.0,12.0,12.0,10.0,1325.0,1679.0,234.0,1763.0,100.0,1627.0,1611.0,291.0,5975.0,291.0,129.0,25.0,33.0,138.0,167.0,31.0,129.0,19.0,164.0,144.0,4912.0,168.0,2986.0,419.0,3771.0,507.0,7860.0,2743.0,539.0,1856.0,2.0,26092.0,50002.0,462384.0,105166.0,79210.0,35801.0,66721.0,304314.0,175850.0,386334.0,1200319.0,6237.0,2164.0,3271.0,2267.0,3871.0,2387.0,9471.0,3260.0,6515.0,2147.0,7366.0,4112.0,7530.0,7263.0,7359.0,4481.0,6516.0,6691.0,8072.0,5839.0,1.0,11.0,0.0,316.0,50.0,84.0,0.0,252.0,0.0,225.0,0.0,0.0,0.0,17.0,53.0,26.0,13.0,10.0,55.0,17.0,9.0,19.0,10.0,100.0,8869.0,5201.0,7921.0,8464.0,7575.0,6029.0,7928.0,8618.0,9394.0,6305.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,6,8,30,30,120,143,8,6,54,54,5049,9847,498,481,12595,13166,708653,983221,18033,23557,33999,31230,386,541,121,108,9,13,38858,37446
