,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team100,killsplayer_6,killsplayer_9,riftherald_team100,ward_player_0,killsplayer_0,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,4.0,9.0,4.0,4.0,4.0,7.0,1.0,6.0,3.0,3.0,1.0,0.0,249.0,1017.0,1049.0,603.0,979.0,570.0,890.0,885.0,1978.0,240.0,4.0,0.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,4.0,116.0,8.0,4.0,0.0,1.0,6.0,4.0,1.0,2.0,3.0,4.0,10.0,9.0,12.0,11.0,11.0,10.0,12.0,11.0,12.0,10.0,0.0,3322.0,457.0,7815.0,762.0,0.0,0.0,1693.0,11115.0,371.0,110.0,3.0,31.0,129.0,160.0,10.0,119.0,6.0,143.0,156.0,6696.0,1161.0,8784.0,380.0,5617.0,8702.0,10056.0,7489.0,1301.0,10258.0,1.0,100967.0,99494.0,426416.0,311738.0,0.0,118058.0,76045.0,581568.0,158677.0,41619.0,1200485.0,8986.0,4937.0,10437.0,8544.0,6874.0,8702.0,11427.0,10154.0,12536.0,10630.0,5519.0,5622.0,8259.0,7608.0,6799.0,5945.0,7590.0,7475.0,8228.0,9290.0,7.0,0.0,2290.0,454.0,1195.0,347.0,494.0,0.0,1371.0,971.0,120.0,0.0,4.0,21.0,6.0,8.0,7.0,16.0,3.0,9.0,7.0,9.0,200.0,7283.0,5673.0,9812.0,8356.0,7687.0,6913.0,9158.0,7681.0,9143.0,7247.0,1.0,4.0,5.0,0.0,6.0,0.0,0.0,17,13,30,30,109,132,13,17,54,54,9034,16501,440,427,30179,30265,957179,957403,43543,49684,34130,38205,4326,2916,41,49,23,22,40051,38902
14,1.0,1.0,5.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1294.0,392.0,1003.0,880.0,1062.0,866.0,1156.0,348.0,805.0,431.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,87.0,1.0,8.0,0.0,4.0,118.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,0.0,1.0,1.0,13.0,9.0,11.0,13.0,11.0,10.0,12.0,11.0,11.0,9.0,0.0,7654.0,601.0,8724.0,362.0,9332.0,406.0,0.0,8677.0,1518.0,149.0,3.0,14.0,149.0,165.0,23.0,169.0,25.0,106.0,131.0,6134.0,801.0,3033.0,1442.0,7980.0,657.0,2873.0,5114.0,7.0,4104.0,0.0,79608.0,46815.0,278456.0,49543.0,48856.0,91252.0,98415.0,229910.0,225000.0,0.0,1200281.0,6134.0,8681.0,4154.0,10256.0,8809.0,10394.0,3279.0,5719.0,8684.0,5622.0,6834.0,4742.0,6473.0,7465.0,9211.0,5376.0,6906.0,6538.0,5515.0,5614.0,1.0,6.0,0.0,226.0,519.0,90.0,465.0,404.0,0.0,605.0,0.0,0.0,8.0,22.0,8.0,6.0,7.0,252.0,11.0,14.0,8.0,8.0,100.0,10075.0,5328.0,7767.0,10059.0,7713.0,6120.0,8913.0,7908.0,8567.0,5747.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,12,30,30,100,127,12,3,58,52,19019,18255,500,434,19246,12899,547715,600140,39747,31985,35359,29315,1478,831,281,63,14,4,41734,36463
15,4.0,11.0,5.0,2.0,0.0,10.0,2.0,5.0,6.0,2.0,0.0,0.0,243.0,224.0,493.0,1045.0,295.0,56.0,668.0,181.0,522.0,85.0,3.0,4.0,2.0,4.0,8.0,7.0,6.0,0.0,2.0,4.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,114.0,11.0,4.0,3.0,2.0,3.0,6.0,4.0,0.0,8.0,4.0,10.0,9.0,12.0,12.0,10.0,8.0,11.0,13.0,13.0,11.0,4970.0,9010.0,1036.0,8108.0,352.0,4654.0,10813.0,1131.0,2756.0,600.0,98.0,8.0,26.0,113.0,107.0,6.0,109.0,25.0,150.0,145.0,1028.0,1005.0,6502.0,1382.0,7356.0,877.0,1763.0,11491.0,4424.0,9084.0,0.0,238361.0,147134.0,127168.0,54085.0,38224.0,72748.0,314147.0,286286.0,84658.0,0.0,1200498.0,5998.0,10452.0,7763.0,11130.0,7709.0,6248.0,13487.0,13414.0,7758.0,10117.0,5993.0,6223.0,7788.0,7520.0,6695.0,4966.0,6438.0,9271.0,8637.0,9295.0,5.0,0.0,0.0,436.0,225.0,1639.0,0.0,716.0,911.0,791.0,578.0,431.0,5.0,19.0,3.0,32.0,11.0,33.0,48.0,62.0,10.0,8.0,200.0,7011.0,5525.0,9168.0,8883.0,6458.0,4951.0,7569.0,10169.0,10216.0,8558.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,24,16,30,30,106,129,16,24,52,57,19120,24310,350,437,17145,27767,530586,832225,38848,55228,32962,39864,2580,3147,84,147,21,26,36471,42037
16,2.0,3.0,8.0,6.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,0.0,671.0,262.0,107.0,312.0,89.0,219.0,615.0,380.0,444.0,3157.0,1.0,4.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,135.0,0.0,9.0,0.0,0.0,72.0,0.0,8.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,13.0,8.0,12.0,12.0,10.0,10.0,11.0,10.0,11.0,9.0,0.0,2757.0,6786.0,840.0,1077.0,6785.0,7803.0,1816.0,4903.0,108.0,144.0,30.0,17.0,152.0,141.0,6.0,116.0,25.0,125.0,120.0,6952.0,648.0,603.0,7660.0,3229.0,672.0,2650.0,1870.0,567.0,3942.0,1.0,274718.0,59441.0,264672.0,9909.0,0.0,33628.0,104019.0,215038.0,314432.0,41300.0,1200321.0,7711.0,3870.0,8036.0,8501.0,4306.0,7726.0,10549.0,4106.0,5471.0,4051.0,9746.0,4522.0,8507.0,8522.0,7864.0,6449.0,5590.0,5430.0,6094.0,5834.0,0.0,11.0,758.0,464.0,645.0,0.0,0.0,268.0,95.0,420.0,0.0,0.0,8.0,20.0,5.0,7.0,7.0,14.0,38.0,47.0,5.0,6.0,100.0,10497.0,5009.0,9353.0,8911.0,7202.0,6941.0,8023.0,6722.0,8392.0,5622.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,17,30,30,156,80,17,6,57,49,15488,17387,460,416,19116,9677,582927,734230,36280,28047,41088,27470,1671,979,41,116,28,13,42904,33768
17,4.0,8.0,6.0,3.0,3.0,5.0,6.0,5.0,1.0,6.0,0.0,0.0,677.0,286.0,629.0,791.0,860.0,858.0,574.0,1198.0,731.0,233.0,5.0,3.0,4.0,7.0,4.0,3.0,2.0,5.0,3.0,3.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,4.0,0.0,5.0,82.0,16.0,4.0,3.0,0.0,4.0,7.0,1.0,1.0,5.0,14.0,11.0,9.0,11.0,12.0,10.0,9.0,10.0,10.0,14.0,12.0,354.0,2423.0,504.0,12069.0,0.0,4165.0,0.0,179.0,16891.0,8184.0,104.0,5.0,21.0,109.0,128.0,32.0,140.0,14.0,140.0,132.0,7064.0,475.0,8248.0,1035.0,2375.0,511.0,12000.0,6192.0,521.0,1434.0,1.0,62905.0,121417.0,186333.0,151331.0,2708.0,141386.0,0.0,191704.0,228832.0,544419.0,1200418.0,7874.0,2899.0,9553.0,13680.0,3984.0,5226.0,12000.0,6844.0,17468.0,9618.0,6857.0,5145.0,7329.0,8141.0,6460.0,4593.0,8424.0,7448.0,10961.0,7233.0,8.0,2.0,456.0,0.0,801.0,576.0,1609.0,550.0,0.0,472.0,56.0,0.0,9.0,25.0,5.0,7.0,9.0,23.0,4.0,4.0,5.0,9.0,200.0,8379.0,5511.0,7866.0,8826.0,7109.0,5732.0,7253.0,7177.0,11597.0,9857.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,23,16,30,30,100,107,16,23,53,55,17092,27677,394,431,19233,20622,544663,1086372,40317,48829,33380,39211,3992,528,53,47,21,26,37912,41395
18,2.0,12.0,5.0,4.0,7.0,5.0,3.0,5.0,6.0,4.0,0.0,1.0,462.0,215.0,658.0,232.0,941.0,86.0,1264.0,756.0,2410.0,127.0,4.0,4.0,6.0,4.0,3.0,3.0,2.0,3.0,4.0,6.0,2.0,5.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,116.0,4.0,4.0,0.0,0.0,128.0,12.0,4.0,4.0,1.0,3.0,6.0,2.0,4.0,9.0,6.0,12.0,10.0,11.0,13.0,11.0,9.0,12.0,12.0,13.0,11.0,261.0,1903.0,689.0,11510.0,1019.0,1698.0,5018.0,922.0,955.0,1681.0,139.0,24.0,4.0,137.0,162.0,31.0,124.0,10.0,162.0,120.0,9650.0,541.0,5640.0,1201.0,7886.0,1915.0,1309.0,12557.0,9708.0,7015.0,2.0,104978.0,60918.0,520903.0,70593.0,38938.0,52636.0,22361.0,150397.0,250300.0,65370.0,1200383.0,9983.0,3011.0,6802.0,13419.0,9411.0,3614.0,6327.0,14381.0,12156.0,9286.0,9046.0,5215.0,6998.0,8132.0,8016.0,6011.0,5689.0,9741.0,10215.0,6827.0,9.0,4.0,72.0,566.0,471.0,708.0,505.0,0.0,0.0,901.0,1493.0,588.0,19.0,49.0,12.0,14.0,10.0,26.0,10.0,6.0,11.0,14.0,200.0,9128.0,6329.0,7962.0,10819.0,7807.0,6013.0,9457.0,9581.0,10814.0,7654.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,20,19,30,30,128,144,19,20,56,58,15177,10479,473,440,26292,31130,788048,549346,43229,45161,38203,37687,1756,3548,81,90,23,30,41729,43835
19,4.0,6.0,1.0,1.0,3.0,5.0,3.0,4.0,4.0,7.0,0.0,1.0,1349.0,450.0,720.0,882.0,541.0,421.0,508.0,856.0,1136.0,1082.0,4.0,2.0,6.0,5.0,4.0,7.0,4.0,4.0,3.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,95.0,0.0,0.0,0.0,12.0,127.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,1.0,3.0,16.0,14.0,10.0,11.0,12.0,9.0,9.0,12.0,13.0,13.0,11.0,3392.0,2813.0,593.0,8715.0,553.0,1950.0,1465.0,469.0,17667.0,2920.0,164.0,29.0,23.0,120.0,116.0,2.0,139.0,35.0,101.0,148.0,9278.0,1503.0,5867.0,1142.0,6380.0,735.0,5567.0,12175.0,491.0,7467.0,1.0,128513.0,166924.0,387178.0,55211.0,147570.0,151454.0,35861.0,471609.0,243127.0,759.0,1200327.0,12710.0,4686.0,7011.0,10768.0,6933.0,2686.0,7032.0,13813.0,19504.0,11314.0,12698.0,5800.0,7510.0,6962.0,5641.0,4671.0,7748.0,8431.0,10631.0,7707.0,7.0,5.0,40.0,369.0,550.0,909.0,0.0,0.0,0.0,1168.0,1345.0,926.0,10.0,24.0,4.0,10.0,8.0,22.0,7.0,7.0,5.0,10.0,200.0,11446.0,7243.0,7436.0,8658.0,6107.0,5585.0,9342.0,10108.0,10645.0,7523.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,26,15,30,30,111,139,15,26,55,59,15203,25334,425,452,23402,27203,869926,918280,40108,56349,37482,40317,1499,3808,54,53,14,24,39232,44861
20,5.0,4.0,7.0,3.0,4.0,10.0,4.0,6.0,3.0,3.0,2.0,0.0,273.0,586.0,381.0,220.0,306.0,79.0,416.0,744.0,1007.0,420.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,80.0,12.0,4.0,0.0,16.0,136.0,0.0,0.0,1.0,0.0,2.0,7.0,6.0,1.0,7.0,3.0,12.0,9.0,11.0,12.0,12.0,9.0,12.0,13.0,12.0,11.0,517.0,1275.0,1765.0,9764.0,277.0,2694.0,1549.0,13681.0,5615.0,330.0,131.0,31.0,14.0,143.0,155.0,19.0,156.0,26.0,129.0,156.0,6241.0,336.0,1372.0,354.0,8869.0,598.0,5677.0,254.0,47.0,5040.0,2.0,108198.0,81282.0,79132.0,168480.0,35176.0,45352.0,98102.0,117300.0,217382.0,101658.0,1200421.0,6758.0,2004.0,3586.0,10119.0,9146.0,3720.0,7293.0,14364.0,5663.0,5425.0,6988.0,4970.0,6481.0,8975.0,9875.0,5209.0,8381.0,9869.0,6802.0,7195.0,10.0,7.0,0.0,392.0,449.0,0.0,0.0,428.0,66.0,428.0,0.0,54.0,18.0,47.0,52.0,15.0,9.0,58.0,18.0,13.0,21.0,80.0,100.0,8734.0,5336.0,7925.0,9326.0,8756.0,5482.0,9137.0,10697.0,8773.0,7756.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,14,17,30,30,104,152,17,14,56,57,15017,22450,462,498,17434,11354,436338,615724,33329,34749,37528,37217,877,940,152,179,29,20,40223,41699
21,6.0,11.0,5.0,7.0,4.0,8.0,5.0,9.0,2.0,3.0,1.0,0.0,235.0,834.0,334.0,605.0,113.0,985.0,254.0,910.0,1048.0,352.0,4.0,4.0,6.0,5.0,7.0,5.0,7.0,5.0,3.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,121.0,3.0,5.0,2.0,5.0,8.0,5.0,4.0,6.0,11.0,10.0,8.0,11.0,12.0,13.0,11.0,11.0,12.0,12.0,2553.0,5227.0,3112.0,1647.0,1675.0,0.0,0.0,2228.0,9793.0,539.0,9.0,29.0,15.0,105.0,121.0,112.0,120.0,120.0,125.0,15.0,3920.0,1791.0,696.0,7918.0,15525.0,12228.0,13220.0,12422.0,1377.0,11873.0,0.0,491636.0,31191.0,72678.0,160340.0,77308.0,100545.0,181357.0,24218.0,333556.0,148386.0,1200259.0,7308.0,7984.0,3808.0,9961.0,17777.0,12746.0,13220.0,14725.0,11787.0,13080.0,6685.0,6684.0,5959.0,8010.0,9213.0,7920.0,7354.0,9109.0,7473.0,9641.0,3.0,7.0,834.0,965.0,0.0,396.0,576.0,518.0,0.0,75.0,616.0,666.0,3.0,24.0,29.0,8.0,3.0,4.0,10.0,3.0,13.0,12.0,100.0,7520.0,6219.0,5034.0,7508.0,9651.0,10195.0,8303.0,7443.0,9106.0,9084.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,27,23,30,30,93,121,23,27,55,56,8987,17787,362,409,40287,40683,902507,718708,51600,60796,37787,40261,2324,2322,47,62,30,30,39908,40155
22,1.0,7.0,3.0,1.0,0.0,3.0,1.0,5.0,5.0,3.0,0.0,1.0,426.0,364.0,628.0,433.0,926.0,864.0,221.0,556.0,341.0,906.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,8.0,0.0,4.0,148.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,12.0,9.0,10.0,11.0,10.0,8.0,12.0,12.0,12.0,11.0,5473.0,1999.0,0.0,900.0,146.0,1816.0,743.0,344.0,11297.0,0.0,155.0,33.0,22.0,130.0,172.0,32.0,172.0,27.0,149.0,142.0,1260.0,657.0,4533.0,1742.0,4859.0,421.0,4833.0,4065.0,1775.0,3609.0,0.0,177322.0,89552.0,105405.0,47669.0,18503.0,48102.0,54072.0,492936.0,156695.0,8322.0,1200403.0,7253.0,2861.0,6119.0,2642.0,5005.0,2654.0,5576.0,4713.0,13695.0,4231.0,7691.0,4764.0,8168.0,6493.0,7916.0,4883.0,7466.0,7916.0,7426.0,7541.0,9.0,3.0,520.0,204.0,1586.0,0.0,0.0,416.0,0.0,304.0,622.0,621.0,50.0,95.0,6.0,8.0,9.0,26.0,8.0,4.0,9.0,10.0,200.0,9898.0,5249.0,7295.0,7694.0,7057.0,4994.0,9799.0,9683.0,9108.0,7627.0,2.0,2.0,3.0,1.0,60.0,0.0,1.0,11,9,30,30,105,153,9,11,51,56,8335,14383,511,523,12815,14939,397001,801577,23673,31076,35151,35113,2522,1751,99,126,8,21,36938,41466
23,4.0,12.0,6.0,1.0,1.0,10.0,0.0,4.0,5.0,6.0,1.0,0.0,347.0,363.0,786.0,2238.0,90.0,418.0,72.0,597.0,126.0,242.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,5.0,8.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,91.0,0.0,8.0,0.0,20.0,63.0,0.0,8.0,3.0,0.0,2.0,18.0,3.0,1.0,11.0,2.0,12.0,9.0,11.0,14.0,12.0,9.0,12.0,12.0,12.0,12.0,8908.0,3124.0,662.0,22722.0,1648.0,3697.0,371.0,1996.0,11069.0,1675.0,123.0,13.0,17.0,146.0,153.0,7.0,117.0,30.0,128.0,144.0,999.0,1030.0,5501.0,1457.0,5574.0,1384.0,8877.0,12794.0,814.0,12501.0,1.0,492830.0,131055.0,318582.0,88727.0,0.0,63770.0,146153.0,167448.0,231590.0,18970.0,1200430.0,12570.0,4386.0,6793.0,25147.0,7523.0,5835.0,9424.0,16025.0,11883.0,15457.0,7962.0,5553.0,7201.0,14247.0,7570.0,5918.0,8197.0,10482.0,6761.0,9357.0,2.0,10.0,2662.0,232.0,629.0,968.0,300.0,753.0,176.0,1234.0,0.0,1280.0,7.0,37.0,7.0,7.0,9.0,37.0,4.0,18.0,9.0,7.0,100.0,9436.0,5650.0,7956.0,12489.0,9166.0,5622.0,9952.0,9040.0,9641.0,9242.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,26,27,30,30,107,91,27,26,58,57,37637,18235,446,432,14915,36016,963909,695216,57868,57175,42898,40350,5312,2922,67,75,22,27,44669,43525
24,4.0,10.0,4.0,3.0,6.0,9.0,3.0,4.0,3.0,5.0,1.0,1.0,238.0,725.0,177.0,95.0,212.0,839.0,1402.0,428.0,663.0,2629.0,3.0,4.0,3.0,4.0,7.0,2.0,4.0,4.0,2.0,6.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,92.0,8.0,8.0,0.0,0.0,119.0,0.0,10.0,3.0,2.0,6.0,4.0,5.0,2.0,4.0,1.0,12.0,10.0,12.0,12.0,12.0,10.0,13.0,13.0,12.0,11.0,7342.0,5260.0,7316.0,1688.0,2138.0,5756.0,74.0,6686.0,6084.0,3672.0,127.0,5.0,12.0,126.0,144.0,23.0,142.0,25.0,136.0,154.0,3928.0,1528.0,1086.0,12956.0,11407.0,948.0,10401.0,172.0,580.0,9281.0,1.0,326310.0,27778.0,47331.0,0.0,15984.0,203342.0,129279.0,329488.0,9049.0,33723.0,1200387.0,11438.0,6788.0,9025.0,14644.0,13546.0,7192.0,12405.0,9769.0,6927.0,13170.0,7673.0,6135.0,7942.0,7315.0,9247.0,6264.0,8917.0,8378.0,6523.0,9909.0,7.0,10.0,168.0,0.0,622.0,0.0,0.0,488.0,1929.0,2910.0,262.0,216.0,13.0,30.0,45.0,17.0,10.0,42.0,12.0,5.0,9.0,32.0,100.0,9171.0,6482.0,9036.0,9495.0,8790.0,6572.0,9976.0,10010.0,8826.0,8458.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,19,20,30,30,108,131,20,19,58,59,24240,21776,432,462,30325,21962,592967,529317,55845,49059,38441,39862,1278,5317,127,88,26,25,43064,43752
25,1.0,15.0,2.0,2.0,1.0,8.0,4.0,4.0,5.0,5.0,0.0,2.0,105.0,89.0,288.0,810.0,985.0,361.0,1835.0,263.0,74.0,755.0,6.0,3.0,3.0,6.0,4.0,4.0,0.0,4.0,1.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,4.0,0.0,12.0,96.0,0.0,8.0,1.0,0.0,0.0,3.0,7.0,0.0,13.0,4.0,11.0,10.0,10.0,11.0,11.0,10.0,13.0,11.0,12.0,11.0,1000.0,3085.0,3163.0,7885.0,8236.0,2377.0,0.0,14609.0,6674.0,98.0,149.0,33.0,9.0,89.0,121.0,35.0,134.0,24.0,139.0,130.0,10604.0,702.0,355.0,1640.0,1024.0,944.0,6410.0,1772.0,1303.0,6175.0,0.0,12318.0,87351.0,310218.0,359844.0,44024.0,32640.0,76394.0,272890.0,75632.0,18397.0,1200354.0,11605.0,4265.0,3749.0,10084.0,9839.0,3322.0,6659.0,17846.0,8458.0,6658.0,6505.0,5609.0,5713.0,7205.0,7960.0,5186.0,8225.0,9848.0,7224.0,6705.0,9.0,2.0,0.0,476.0,230.0,558.0,578.0,0.0,248.0,1464.0,480.0,383.0,9.0,33.0,6.0,10.0,11.0,28.0,9.0,3.0,12.0,2.0,200.0,8548.0,6187.0,7204.0,7380.0,7533.0,6202.0,10900.0,8003.0,9479.0,7649.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,23,11,30,30,112,116,11,23,53,57,22661,24466,403,460,14567,16362,759044,530664,38599,43886,32569,37611,1366,3051,64,59,14,33,36867,42218
